Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3901CQQKMNMVB2WCR3QNOEN9YMQ03U,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3Z2R0DQ0JJJCNJMULNBV01QLSON2ES
39E3PA5JA7O3KHLYSZN8AG4YGS9JZ8,2018-11-28 05:56:33 -0800,2018-11-28 13:08:17 -0800,AssignmentPayment,,A3LOLMFCFVCXSX,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3CPLWGV3MQ4RH9K6ZVTT0BS8CMXN9T
3JNCP0C3CLSS44J9FR1787RFFA1FKO,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3CPLWGV3MQ4RH9K6ZVTT0BS8CMXN9T
3STG7YSU30XCI8AN7KMFO8XL96WWCH,2018-11-28 05:56:33 -0800,2018-11-28 11:09:22 -0800,AssignmentPayment,,A2RHSVLXA16TLN,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,320DUZ38G9RADTGTY37BZLXE7FNJGC
32NO3KM9IZ3VRUNP55GQFQD0E7RRXK,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,320DUZ38G9RADTGTY37BZLXE7FNJGC
3YVTNODYP25GFEWNLYNCYFCTGO1047,2018-11-28 05:56:33 -0800,2018-11-28 13:17:53 -0800,AssignmentPayment,,A2OD4LJKPZDL2J,-0.200,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3M0BCWMB8X10SW8HPGYCN00PTY4BWI
3SLS9TF6EKNIBS2FSYBJMAG0XEVVPT,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3M0BCWMB8X10SW8HPGYCN00PTY4BWI
31348JSJ26JWH5GTJ0FI8RG6TS23BB,2018-11-28 05:56:33 -0800,2018-11-28 13:52:34 -0800,AssignmentPayment,,ALDHDBRTUI1NI,-0.200,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3EKVH9QME097VD8UPS0BUJ80SCM2DZ
36XN47ELYPAPZVUL9VCYL3SQ8S0YW0,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3EKVH9QME097VD8UPS0BUJ80SCM2DZ
3IGQ8PP752FUCAY5R53FSDUKP685A8,2018-11-28 05:56:33 -0800,2018-11-28 11:34:21 -0800,AssignmentPayment,,A8DWTH31EYL13,-0.200,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3GGAI1SQEX3NXP69ZEOKPM4GDHQMC9
39VABO7FMOVFNBYVBDWT79FSP6K0VS,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3GGAI1SQEX3NXP69ZEOKPM4GDHQMC9
3PC0B34U9GYI5PV3BJZ6Y8K8P9T5CA,2018-11-28 05:56:33 -0800,2018-11-28 11:22:56 -0800,AssignmentPayment,,A1D7MG93VY3EHI,-0.200,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3UWN2HHPU0A9MOG581TKH6XY4AMNS4
3ZJAE9JS2387R03QBSXBVUCD5HS0XV,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3UWN2HHPU0A9MOG581TKH6XY4AMNS4
3ZFEQQ88S4RX2NFH7A51OWKBAL65E3,2018-11-28 05:56:33 -0800,2018-11-28 13:38:14 -0800,AssignmentPayment,,A2VR0KBCWPY8E1,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,35LDD5557C95GNIXRR5ID5HOIQZKMK
3ZMVQMZ7FVCWWV35CALWSFSODHQ0ZS,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,35LDD5557C95GNIXRR5ID5HOIQZKMK
3Q4S83L823R66RFRG3E48M578V67W0,2018-11-28 05:56:33 -0800,2018-11-28 11:54:29 -0800,AssignmentPayment,,A14NOH4AGTEB9B,-0.200,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3KKG4CDWKK35V1A0HQEX12M8L5349G
3FBQVPGSG7Q6M228PBX8U6MQK3T3H0,2018-11-28 05:56:33 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,34D9ZRXCYSZZFLOM9VJD6GHDVD5SA2,3KKG4CDWKK35V1A0HQEX12M8L5349G
3MPK4LA9V6JIS43RPRXUHZR2UM64KG,2018-11-28 05:56:34 -0800,2018-11-28 11:13:19 -0800,AssignmentPayment,,AF99UK28HM1MR,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3OS4RQUCRBKYHAMMZROCJCEPYVFFBP
3QKCXEJRTJWYPHJG5MEG3BLTCIH05K,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3OS4RQUCRBKYHAMMZROCJCEPYVFFBP
3AIZ1JUNRXPDIS3UA3AAWCJ6JR14ML,2018-11-28 05:56:34 -0800,2018-11-28 14:42:28 -0800,AssignmentPayment,,A1KDEFHMUTO3BX,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3WJEQKOXAA728LNMME9VZZQPF3B1AF
3150QLQN3MADCLXZTFTD1VZP3OC07Z,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3WJEQKOXAA728LNMME9VZZQPF3B1AF
3ROB183E2SN1056829ESJ1KZI2WK1J,2018-11-28 05:56:34 -0800,2018-11-28 12:05:14 -0800,AssignmentPayment,,A3I31KX31R38F9,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3WZ36BJEV5L80F4NUBT10GTQP4MBTS
37GRMYWH8CYNUSJC03ENNKJJ4FWFMT,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3WZ36BJEV5L80F4NUBT10GTQP4MBTS
3I6EBHK5LC8UU1014MGRVDW7CF706S,2018-11-28 05:56:34 -0800,2018-11-28 13:27:48 -0800,AssignmentPayment,,AWF8F3RD3NA9D,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3ND9UOO81M7C55UTGTN613WU5SIWLQ
3CZO0ZAW2KQ3N5IU5QF8R5GFYWJVRL,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3ND9UOO81M7C55UTGTN613WU5SIWLQ
3XD7MYFNGP7PW2EDXW6O3H46WDE3DI,2018-11-28 05:56:34 -0800,2018-11-28 13:07:55 -0800,AssignmentPayment,,A182YKPS46KE9F,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3HRMW88U18V33XBTNYV0UL2F4STM0G
3UXQPJR1D22TO0PLOWUM60D6J00YYZ,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3HRMW88U18V33XBTNYV0UL2F4STM0G
30RM92T64IMMUMS9O21ERH7R8QU3FT,2018-11-28 05:56:34 -0800,2018-11-28 12:00:02 -0800,AssignmentPayment,,A66GGBW7MAGPE,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,38SKSKU7R32U4AAORCJR0CNMQHKIL5
3ZMVQMZ7FVCWWV35CALWSFSODHPZ0Q,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,38SKSKU7R32U4AAORCJR0CNMQHKIL5
3E4VTFYOHGJAVWARV4WSTJQNJ367YZ,2018-11-28 05:56:34 -0800,2018-11-28 11:22:56 -0800,AssignmentPayment,,A1D7MG93VY3EHI,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3J88R45B2I3HLQEHIQCZK3JLJ4PPXA
3JP9JIVPER42D8XYDB0T6J25XVX3J5,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3J88R45B2I3HLQEHIQCZK3JLJ4PPXA
33U7IOGFOQNHYFJPX1DPFRSYIAX80M,2018-11-28 05:56:34 -0800,2018-11-28 14:59:39 -0800,AssignmentPayment,,A14OPFM8OFA4WF,-0.200,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3L4PIM1GQVLRX8K60E2Q8CQ9MS7YRH
32D2YFT9SNV88YLYGWC6MYFX1K23L7,2018-11-28 05:56:34 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3CVBMEMMXCLS6AC8RYVUSB8LLUJ7H6,3L4PIM1GQVLRX8K60E2Q8CQ9MS7YRH
3PFXLXQEXSF1IVO6NJPNOG8BERG4O0,2018-11-28 05:56:35 -0800,2018-11-28 11:45:16 -0800,AssignmentPayment,,AVDSG8I3D4A76,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3L4PIM1GQVLRX8K60E2Q8CQ9MS7RYA
3PY7XH0QH1XHQ4LS8CRXFRQVYE009B,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3L4PIM1GQVLRX8K60E2Q8CQ9MS7RYA
3W86AGBF67KGOAZ6PHCAD3W797ZRWI,2018-11-28 05:56:35 -0800,2018-11-28 11:13:19 -0800,AssignmentPayment,,AF99UK28HM1MR,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3X65QVEQI2S3R7OOZ2N5P9PRDC1CLY
3W8N6VK6IKGDQ6VI7UHN3KKWPKJNHZ,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3X65QVEQI2S3R7OOZ2N5P9PRDC1CLY
3K89VSOVLKCKDFU64IUYY0HNKFZRYH,2018-11-28 05:56:35 -0800,2018-11-28 11:22:56 -0800,AssignmentPayment,,A1D7MG93VY3EHI,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3YDGXNSEO1Z5HWRQCY8J16RX1ZK84U
30M6UOZ3G4U9HCQ8VUK8FX0B2CNNJ4,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3YDGXNSEO1Z5HWRQCY8J16RX1ZK84U
32WUMLW8MOQRF6U13BSAEWXOUI9WEA,2018-11-28 05:56:35 -0800,2018-11-28 13:53:34 -0800,AssignmentPayment,,A3JJSBXL0IPM0P,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3C44YUNSI3U3NK90RQBNQWGT3MDDPW
32Q9FX2OVR7KWPN46N4BCBTBM7PRZH,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3C44YUNSI3U3NK90RQBNQWGT3MDDPW
3GBHQZFWF3NPZKQS96IYEZI07YOWGR,2018-11-28 05:56:35 -0800,2018-11-28 13:38:14 -0800,AssignmentPayment,,A2VR0KBCWPY8E1,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3TVSS0C0E350OI2YP2PXNU6BZ54WTT
36RTSAEVRXAZ2829D1VOAREVVUVS1H,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3TVSS0C0E350OI2YP2PXNU6BZ54WTT
33U7IOGFOQNHYFJPX1DPFRSYIAX08E,2018-11-28 05:56:35 -0800,2018-11-28 13:27:48 -0800,AssignmentPayment,,AWF8F3RD3NA9D,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3BQU611VFRP6S7GCYLAOIAXO7XH99H
38QUVPYW552G3KVM9FK3RKHXMHGVTY,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3BQU611VFRP6S7GCYLAOIAXO7XH99H
3W1EEYJT3DRVH3C4UZX3BIYT8YX0AI,2018-11-28 05:56:35 -0800,2018-11-28 14:59:28 -0800,AssignmentPayment,,A14F22QXIGMF1T,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3Y54SXRO1NQNWEDTU2AW56LEEPTUTS
3ELKJP1HHIIVGCZBEAKIS25IJ2WVVE,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3Y54SXRO1NQNWEDTU2AW56LEEPTUTS
3O0GZ8R0CJUOUPM3COH3YFLDF8H826,2018-11-28 05:56:35 -0800,2018-11-28 11:09:22 -0800,AssignmentPayment,,A2RHSVLXA16TLN,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3PH3VY7DJN2WAUBXVUEF9I7SK1QWZ9
3VSZWZ75JTQYWYOJS9SLZQJM6F23N9,2018-11-28 05:56:35 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3PH3VY7DJN2WAUBXVUEF9I7SK1QWZ9
3Z5S39MAJ9MJHXW3OCGIVEZGHOXARR,2018-11-28 05:56:35 -0800,2018-11-28 11:45:55 -0800,AssignmentPayment,,A3PIQY6PK42RIS,-0.200,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3V5Q80FXIZW9DL6XW3UZHAMO1ZX231
3HS25E3UVTME2DEAMLH5QI1UH2Q6C0,2018-11-28 05:56:35 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3GVPRXWRPIZS25NSXGDFSN90L7Y7IZ,3V5Q80FXIZW9DL6XW3UZHAMO1ZX231
3NZBHOW9NGF4371M2WHRDL3BTSY4Q8,2018-11-28 05:56:36 -0800,2018-11-28 13:38:14 -0800,AssignmentPayment,,A2VR0KBCWPY8E1,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,38YMOXR4MW4UMKRMTPH4CKEXFXTW6I
3W537KE545B0EX0P6W5T6XLLME30BL,2018-11-28 05:56:36 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,38YMOXR4MW4UMKRMTPH4CKEXFXTW6I
31V2NJMXNJ0GGNGZU06W8LICBGJ4SX,2018-11-28 05:56:36 -0800,2018-11-28 11:22:56 -0800,AssignmentPayment,,A1D7MG93VY3EHI,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,3DQQ64TANIQ2WQ9R8LGDIK5EA2JPWH
3SF6LZ19IOZTTUY9KSWZ1N9LPZF0DS,2018-11-28 05:56:36 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,3DQQ64TANIQ2WQ9R8LGDIK5EA2JPWH
33FV9N8BC173VBWNZUI1ZBVGMBGWIJ,2018-11-28 05:56:36 -0800,2018-11-28 13:55:31 -0800,AssignmentPayment,,A30KYQGABO7JER,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,3AWETUDC94XE9ZRS6DA08RYK5QSIZO
3C0ACLZJK4HVCBGO0597YKTSTE9S39,2018-11-28 05:56:36 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,3AWETUDC94XE9ZRS6DA08RYK5QSIZO
33XOHCYG7RAJAI92EDTUHDOH81I0CK,2018-11-28 05:56:36 -0800,2018-11-28 13:09:51 -0800,AssignmentPayment,,A38QR6HP33J0JE,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,34V1S5K3GU6JAOEE0E7CY06MHW8692
349KMADUXXVNK146EPL0GN23ZD4VXH,2018-11-28 05:56:36 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,34V1S5K3GU6JAOEE0E7CY06MHW8692
3FEQNLHZJFK68IJFJSPEU2J4O573HR,2018-11-28 05:56:36 -0800,2018-11-28 13:07:55 -0800,AssignmentPayment,,A182YKPS46KE9F,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,3RGU30DZTCDA53CF9656CQHB31ZMJN
3KS476AS3OJ3S56JRXPAB3L3AF9Z2A,2018-11-28 05:56:36 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,3RGU30DZTCDA53CF9656CQHB31ZMJN
3VWYYZAAMUYWXC9VS1LDVT0Y59UAT4,2018-11-28 05:56:36 -0800,2018-11-28 11:34:21 -0800,AssignmentPayment,,A8DWTH31EYL13,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,36V4Q8R5ZM5RRQGS4WPF9RTXHWRMQE
3RVGK178EHFTZBYOICN0G61X2E36ET,2018-11-28 05:56:36 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,36V4Q8R5ZM5RRQGS4WPF9RTXHWRMQE
31ROMZDVY7EBA4DKXWLSWBOJ2UAAVK,2018-11-28 05:56:36 -0800,2018-11-28 11:30:58 -0800,AssignmentPayment,,AK0Y7Z9HRL7SG,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,3OSWBBLG1G28WTBRDHL4K92W5LMXD4
35A3OFQW7WCRJPUFO7DOG9M9FUI6GA,2018-11-28 05:56:36 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,3OSWBBLG1G28WTBRDHL4K92W5LMXD4
3789VENJSJXZHZYYBZJUWISZU43S05,2018-11-28 05:56:37 -0800,2018-11-28 12:00:02 -0800,AssignmentPayment,,A66GGBW7MAGPE,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3A4TN5196MN15B5Y8H87XHWKWVSCHR
3JAZ9LXNU0LFC2E8YFWLVCD361SNL6,2018-11-28 05:56:37 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3A4TN5196MN15B5Y8H87XHWKWVSCHR
3HYJ2259WF3U16MBZX3DCRATEF5WKU,2018-11-28 05:56:37 -0800,2018-11-28 11:54:29 -0800,AssignmentPayment,,A14NOH4AGTEB9B,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,3YW4XOSQKSQMNU1KSJQMZ02JM62U1J
3TKLX9SQR0RYQQ3SEOX0DHRC7A0S5Z,2018-11-28 05:56:37 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,3YW4XOSQKSQMNU1KSJQMZ02JM62U1J
3DU1U4RWLJOVM1B8D5VPOZ5NN1L5GK,2018-11-28 05:56:37 -0800,2018-11-28 14:42:30 -0800,AssignmentPayment,,A2LAE3OM5OQ0WF,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,3YT88D1N0A34U1ANL903H68IIZIK34
32D4H7XFV2MZ8O3F0IG4EQRM5UJ117,2018-11-28 05:56:37 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,3YT88D1N0A34U1ANL903H68IIZIK34
30YFDSKBIH89ISH33TVS9BI32ED5IC,2018-11-28 05:56:37 -0800,2018-11-28 11:13:19 -0800,AssignmentPayment,,AF99UK28HM1MR,-0.200,3L21G7IH4810HJNVCII9D1CB84W1Y2,3ZY8KE4ISL8AHDA1IOQ6WNCA8P4QV0
38ML1II3O9TVIRHUNMUN2J6J3EX13Z,2018-11-28 05:56:37 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3L21G7IH4810HJNVCII9D1CB84W1Y2,3ZY8KE4ISL8AHDA1IOQ6WNCA8P4QV0
3XH0ATFTJQQYX31QG20RRUIBZMD842,2018-11-28 05:56:37 -0800,2018-11-28 13:52:34 -0800,AssignmentPayment,,ALDHDBRTUI1NI,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,34S9DKFK75U6IASE77L9ZSLZLVIYNT
3SQJAVYBEJEYZJ0W8O5D3FOH6U33P5,2018-11-28 05:56:37 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,34S9DKFK75U6IASE77L9ZSLZLVIYNT
3RFOPKP8EMR3ETIFXBMAKWL4I5IAXN,2018-11-28 05:56:37 -0800,2018-11-28 11:54:29 -0800,AssignmentPayment,,A14NOH4AGTEB9B,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3AUQQEL7U7YMTK521QWRHHLSVL5V06
3SEH73JB4UW5FG0AEVDR1LZPU7A6I2,2018-11-28 05:56:37 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3AUQQEL7U7YMTK521QWRHHLSVL5V06
3RI91X5NREVSJOIUYTAVHH1FQ5GAZK,2018-11-28 05:56:37 -0800,2018-11-28 12:24:09 -0800,AssignmentPayment,,A3U9PVQNT3AEVP,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3C44YUNSI3U3NK90RQBNQWGT3MDPD8
36X50IG9O8SWLBQYEYY3E1E2MBZ6KD,2018-11-28 05:56:37 -0800,2018-11-28 13:34:04 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3C44YUNSI3U3NK90RQBNQWGT3MDPD8
3S1XD7M08VDWV083J51WNM00WD44UD,2018-11-28 05:56:38 -0800,2018-11-28 13:07:55 -0800,AssignmentPayment,,A182YKPS46KE9F,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3W8CV64QJ44Z7DYVWXYGVRVCQAP9H7
3VTL83FS6HEQREC5BYRPPNC61CV0F3,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3W8CV64QJ44Z7DYVWXYGVRVCQAP9H7
3XXSLJO2VZUXA8KNPDSB7UZWGMAK3B,2018-11-28 05:56:38 -0800,2018-11-28 11:34:21 -0800,AssignmentPayment,,A8DWTH31EYL13,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3NOKK93PR3D4IZYAE76W22ZAPRCEE5
3MDP6CS8E7OBUV4ODJT0FO8OZFBFO8,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3NOKK93PR3D4IZYAE76W22ZAPRCEE5
35RYZ0PNS69PRUMEK9GTR42X3K0WMZ,2018-11-28 05:56:38 -0800,2018-11-28 13:52:34 -0800,AssignmentPayment,,ALDHDBRTUI1NI,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,33LK57MYLVA33DUOBP4ECT47EOUZSX
3459QGZM135DDUHB2HCXB158YGVS7E,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,33LK57MYLVA33DUOBP4ECT47EOUZSX
3D02WZ2UQF3Y7GTGA4ZP71OKTDV0ED,2018-11-28 05:56:38 -0800,2018-11-28 13:38:14 -0800,AssignmentPayment,,A2VR0KBCWPY8E1,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3FQ5JJ512NTBY53X3SKIQK6ONG9NKN
34C5YNT9APZCPW4LF79LD8IE7D2VZE,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3FQ5JJ512NTBY53X3SKIQK6ONG9NKN
3RFP0DLIJU0WRUP7GZPD749W6TA0GU,2018-11-28 05:56:38 -0800,2018-11-28 12:24:09 -0800,AssignmentPayment,,A3U9PVQNT3AEVP,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3907X2AHF2AGKABKU1R6UDPP6VP2PD
3SNCI1ZAPP2S9PJIX65P7GHG17RW10,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,3907X2AHF2AGKABKU1R6UDPP6VP2PD
3JS9BEWWHZY2ZOE57SSZ6FZJ1XB3JW,2018-11-28 05:56:38 -0800,2018-11-28 13:33:39 -0800,AssignmentPayment,,A3HL2LL0LEPZT8,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3GU1KF0O4K6A8NBGDUKHV6ST011BPN
3T9OIRYLAVFDVJL6VB8Y4II1UT5Z46,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3GU1KF0O4K6A8NBGDUKHV6ST011BPN
32G2QBUGVVP8UE25AD4CMUCB5MG3LY,2018-11-28 05:56:38 -0800,2018-11-28 11:22:56 -0800,AssignmentPayment,,A1D7MG93VY3EHI,-0.200,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3WMOAN2SRD2PEGX92WYPSTH53EGNV9
3DK96K5S65IRA6PKEZ1D1G2FQKBZ6R,2018-11-28 05:56:38 -0800,2018-11-28 13:34:03 -0800,FeePayment,,Mechanical Turk,-0.080,3M67TQBQQITHA6SN0PJMPLCN3PHA9A,3WMOAN2SRD2PEGX92WYPSTH53EGNV9
3VVZOV8CM1KYIE5QMQKRZMG0AHG3N0,2018-11-28 05:56:38 -0800,2018-11-28 11:34:21 -0800,AssignmentPayment,,A8DWTH31EYL13,-0.200,3T6EIBTM9MTVFP2SSVXMLGN797ZAAP,345LHZDEDZXIXXFZFN45NTHGKQGU3B
