batch,source,hitid,assignmentid,control_score,control_score-filtered,decision1,decision2,explanation,mistakes,workerid
redone,../1_crowdsourced/to_be_redone_amt.csv_148___../1_pre-pilot/verification_round0_amt.csv_57,3E9ZFLPWOYSDIUYY2ZZV92ODCLRIXP,3SKEMFQBZ35HV8L7KWDGU3ILHEOK8O,0.7692307692307693,0.7692307692307693,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2360154_1842960_seed_ambiguous.png - shadow: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2346130_1998567_singleton_obj.png - wavy: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2350484_1707804_supercat_unique.png - brick: must be 'other'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_162___../1_pre-pilot/verification_round0_amt.csv_69,3JVP4ZJHDPS5L4SNZNAO0O122E90IF,39O5D9O87TSDBD3DG21MF3X2WJRC3F,0.9166666666666666,0.9166666666666666,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2316708_3442831_supercat_ambiguous.png - prop: must be 'other'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_137___../1_pre-pilot/verification_round0_amt.csv_465,3D1TUISJWI0L1Q43XUO8PVP9I3AIUX,32Z9ZLUT1LKTEA7FLSZFEXST42UHOQ,0.9375,0.9375,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2351035_2033727_supercat_unique.png - traps: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_191___../1_pre-pilot/verification_round1_amt.csv_103,3M47JKRKCX17A92PSQEEW0HFCLQ86G,308XBLVESI4MKAW9DS6NMHU0KC6BRA,0.9375,0.9375,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2408728_256048_singleton_obj.png - woamn: must be 'other'; you said 'bounding box error'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_244___../1_pre-pilot/verification_round1_amt.csv_60,3IKDQS3DQE0PFWN3B338VP33B37ICR,3IFS6Q0HJIJ88XASYRY9YE3914DSIS,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_138___../1_pre-pilot/verification_round0_amt.csv_468,3ZXNP4Z39RLLTG0D5PSA7J3HRW6L7B,3R2PKQ87NW85A2XNEU2NM5439FQIM1,0.6666666666666666,0.6666666666666666,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2332088_3420035_singleton_obj.png - plaform: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2370215_1795884_seed_ambiguous.png - kales: must be 'bounding box error'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2370215_1795884_seed_ambiguous.png - vegetables: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2332088_3420035_singleton_obj.png - plaform: you erroneously gave this the same color as ['table', 'plaform', 'desk', 'counter', 'wood']""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_178___../1_pre-pilot/verification_round0_amt.csv_86,3UOMW19E6D6D38SO4JKE6GZY6H05C3,33NF62TLXJ26FPHQB0A7JTRZXPJKJ9,0.875,0.875,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//716_2988628_supercat_unique.png - buildinng: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2348180_2356890_singleton_obj.png - horns: must be 'other'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_0___../1_pre-pilot/verification_round0_amt.csv_10,33IXYHIZB5I019TFIROBYXWP7JCE2U,3UOUJI6MTDELD5RRMITAGP8CAE0UX8,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_83___../1_pre-pilot/verification_round0_amt.csv_249,3UUIU9GZC55UPPUZQ5F4VQZ2U3U5TG,34YB12FSQYOREBRSO62K1TRNU23MGI,0.8888888888888888,0.8888888888888888,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2401233_1149947_supercat_unique.png - room: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_112___../1_pre-pilot/verification_round0_amt.csv_339,3TRB893CSJA57OMCUYVUURY9VFKG70,3V5Q80FXIXR0DVBBJ9CG3QOGKSE32X,0.9166666666666666,0.9166666666666666,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2336896_2579172_supercat_unique.png - rags: must be 'other'; you said 'bounding box error'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_132___../1_pre-pilot/verification_round0_amt.csv_43,34D9ZRXCYRUQGVT1W11VTWJ2KYKSAN,3MH9DQ757WCARJW1X8T6S38H7O4GU2,0.9090909090909092,0.9090909090909092,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2317715_2719618_singleton_obj.png - glasses: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_184___../1_pre-pilot/verification_round0_amt.csv_964,34ZTTGSNJXOTD2M2A3MIFIR5F5SHQ1,3X87C8JFV6BLPVYBBZ3I7GUVSENQSM,0.8333333333333334,0.8333333333333334,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2376882_2125351_supercat_unique.png - ground: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2364874_3887368_singleton_obj.png - table: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_25___../1_pre-pilot/verification_round0_amt.csv_134,3S1WOPCJFGT075RNPCU3XEI69UYEJH,358UUM7WRZ3ZIYTJ0BU7HF841MIR77,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_64___../1_pre-pilot/verification_round0_amt.csv_194,382GHPVPHSR7UPS5XLQ38LPQ08M34S,3YOH7BII097F6KHKSPOQMH2TSCUKVY,0.7333333333333333,0.7333333333333333,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2399697_1167283_supercat_unique.png - slider: must be 'other'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2354618_837056_singleton_obj.png - granny: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2390880_493322_singleton_obj.png - airpane: must be 'linguistic'; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2399697_1167283_supercat_unique.png - slider: you erroneously gave this the same color as ['hotdog', 'food', 'slider', 'sandwich', 'pizza']""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_231___../1_pre-pilot/verification_round1_amt.csv_290,3R5OYNIC2C9YIZCIAKOITW4JL32PTT,3HRMW88U16QU37G7A4DHG147NLBM0C,0.95,0.95,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2407853_272458_singleton_obj.png - gastank: must be 'other'; you said 'bounding box error'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_277___../1_pre-pilot/verification_round2_amt.csv_1145,3YLPJ8OXX8DJANZJHAXRF1EU73UX4T,3QJOXOW4XJRTUXV1IBCW1Q6BHMOEMT,0.8095238095238095,0.8095238095238095,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2369147_1819323_supercat_unique.png - shirt: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2369147_1819323_supercat_unique.png - ribbon: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2354235_2697727_singleton_obj.png - tent: must be vg_majority; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2400930_404139_supercat_unique.png - bench: must be vg_majority; you said 'bounding box error'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_220___../1_pre-pilot/verification_round1_amt.csv_23,307L9TDWJYSTGX2BFQ5Z7UVQRPON3E,3CPLWGV3MOZIHJPKM1BAMRU0VFIN9S,0.9333333333333332,0.9333333333333332,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2316056_3331294_supercat_ambiguous.png - plate: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_181___../1_pre-pilot/verification_round0_amt.csv_924,3UL5XDRDNCJBR52BN7494U3FGQF850,3SEPORI8WNZQ3RD8HV04D9CTBB3AZ6,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_60___../1_pre-pilot/verification_round0_amt.csv_189,334ZEL5JX6FFIZN26K6DUR379FKSOI,3137ONMDKG5T2NZF78E1OLMELZ3GEC,0.8125,0.8125,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2410672_647619_singleton_obj.png - wheel: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2343362_3640143_singleton_obj.png - recess: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2410672_647619_singleton_obj.png - wheel: you erroneously gave this the same color as ['wheel']""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_232___../1_pre-pilot/verification_round1_amt.csv_291,3538U0YQ1FUHS5PUH2MMZPMHPY2F3Z,31IBVUNM9SZ4QYP6REXT64AOKGFFVT,0.9444444444444444,0.9444444444444444,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2394604_1211280_singleton_obj.png - manager: must be 'other'; you said 'named object misinterpreted'""]",worker200
redone,../1_crowdsourced/to_be_redone_amt.csv_203___../1_pre-pilot/verification_round1_amt.csv_143,3ZURAPD288NLI2BFUY83BW7KREOF17,34HJIJKLP5WUSISH7X1AF0DXVQFV4U,0.9583333333333334,0.9583333333333334,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2366987_2227001_singleton_obj.png - ground: must be 'other'; you said 'bounding box error'""]",worker201
redone,../1_crowdsourced/to_be_redone_amt.csv_226___../1_pre-pilot/verification_round1_amt.csv_262,3WGZLY9VCHM6VIH42DMS26R7T7ED8E,3COPXFW7XBC210KO6DFRGPDB6O3KPN,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker201
redone,../1_crowdsourced/to_be_redone_amt.csv_50___../1_pre-pilot/verification_round0_amt.csv_176,363A7XIFV4M68NA5QW604J39J2AVAR,32KTQ2V7RDFCZ14KA0WA9C50QPG9MM,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker201
redone,../1_crowdsourced/to_be_redone_amt.csv_207___../1_pre-pilot/verification_round1_amt.csv_2,3DIIW4IV8PVMKSAOIOXQCRRFJQQI4E,3TY7ZAOG5FKZDJG4PS011OC3YGSK0H,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker201
redone,../1_crowdsourced/to_be_redone_amt.csv_212___../1_pre-pilot/verification_round1_amt.csv_211,35A1YQPVFEG4GBEOWTG0HJXTJMLI5J,324G5B4FB38BI49K6YBSXJ7HSWL70R,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker202
redone,../1_crowdsourced/to_be_redone_amt.csv_280___../1_pre-pilot/verification_round2_amt.csv_1223,34KYK9TV2R8VZ5YT2F1RO7382G9SBM,32KTQ2V7RDFCZ14KA0WA9C50QP9M9S,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker202
redone,../1_crowdsourced/to_be_redone_amt.csv_205___../1_pre-pilot/verification_round1_amt.csv_168,3OQQD2WO8I612WRKIAS72MZ95QUI3T,39LOEL67OS5BZAD0ZQLHDH1J6SB385,0.9166666666666666,0.9166666666666666,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2416535_3127548_singleton_obj.png - man: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2416535_3127548_singleton_obj.png - man: you erroneously gave this the same color as ['woman', 'man', 'girl']""]",worker202
redone,../1_crowdsourced/to_be_redone_amt.csv_144___../1_pre-pilot/verification_round0_amt.csv_510,31JUPBOORN4PTU5WFUKGLJZC2GCL8Y,3TYCR1GOTCJ7ZA4CEMPUMNS45N9ZLK,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker202
redone,../1_crowdsourced/to_be_redone_amt.csv_7___../1_pre-pilot/verification_round0_amt.csv_107,3AXFSPQOYQYSDJRJKNE9FW36LVDJF4,3PM8NZGV8YGTLCKA59956OBN7TWQX1,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker202
redone,../1_crowdsourced/to_be_redone_amt.csv_238___../1_pre-pilot/verification_round1_amt.csv_43,3MNJFORX8B4K6KCYVLAFEMK13UTF5P,3DIP6YHAPCSE98TXOA2DW85GXH08E0,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker202
redone,../1_crowdsourced/to_be_redone_amt.csv_136___../1_pre-pilot/verification_round0_amt.csv_45,34ZTTGSNJXOTD2M2A3MIFIR5F5PQH7,3PB5A5BD0V68T8K5K00VIBUXZDVG7O,0.9333333333333332,0.9333333333333332,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2351596_859594_supercat_unique.png - webbed: must be 'other'; you said 'bounding box error'""]",worker153
redone,../1_crowdsourced/to_be_redone_amt.csv_61___../1_pre-pilot/verification_round0_amt.csv_190,3OLZC0DJ8JFLE5T32KYDLHRSWAFVIV,3U5NZHP4LR2BZAJG0SCU3XXJE7QHP7,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_17___../1_pre-pilot/verification_round0_amt.csv_123,3421H3BM9AHJC906H1EH50HVIXI9J2,3WJEQKOXA82T8VS09KRCLFSHYVB1AR,0.9523809523809524,0.9523809523809524,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2343670_3496555_singleton_obj.png - clokc tower: must be 'linguistic'; you said 'bounding box error'""]",worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_11___../1_pre-pilot/verification_round0_amt.csv_113,3NCN4N1H1GHYJS6OUJK5PDT2FHQBNI,3570Y55XZPJR8SG679QVVOEU3BWYGX,0.8260869565217391,0.8260869565217391,approve,,good enough assignment,"['http://object-naming-amore.upf.edu//2368851_2605030_singleton_obj.png - bucket: you said this was a bounding box error, but gave it the same color as bucket_tree stump,pot,log,stump, which you said were adequate names; that cannot be.', 'http://object-naming-amore.upf.edu//2368851_2605030_singleton_obj.png - statue: you said this was a bounding box error, but gave it the same color as statue_tree stump,pot,log,stump, which you said were adequate names; that cannot be.', 'http://object-naming-amore.upf.edu//2404535_1114942_singleton_obj.png - bananas: you said this was a bounding box error, but gave it the same color as bananas_plant,banana tree,tree, which you said were adequate names; that cannot be.', 'http://object-naming-amore.upf.edu//2404535_1114942_singleton_obj.png - flower: you said this was a bounding box error, but gave it the same color as flower_plant,banana tree,tree, which you said were adequate names; that cannot be.']",worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_40___../1_pre-pilot/verification_round0_amt.csv_156,3FULMHZ7OUX8GB0F33VI4KYW0ZZ4M5,3WQ3B2KGE8GYR5XSFYR8GQCNGDW1BM,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_36___../1_pre-pilot/verification_round0_amt.csv_151,3WKGUBL7SZMOATIU3RU347J70U94L3,3XC1O3LBOSMBDYVD8U0C0ZRNKQ0TL9,0.9,0.9,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2375362_2378601_seed_ambiguous.png - airplane: must be vg_majority; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2375362_2378601_seed_ambiguous.png - cowgirl: must be 'other'; you said 'bounding box error'""]",worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_23___../1_pre-pilot/verification_round0_amt.csv_132,3W1K7D6QSBHS0HK7X7VZK00BPVXZBM,3TPZPLC3M0CW52CHL7NSZ3W9V1SP3Q,0.9375,0.9375,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2378034_562539_seed_ambiguous.png - vegetable: must be 'bounding box error'; you said 'adequate'""]",worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_164___../1_pre-pilot/verification_round0_amt.csv_704,3WGZLY9VCHM6VIH42DMS26R7T7DD8D,3XIQGXAUMC8JFUFV9A0Z6XUS2367XM,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_46___../1_pre-pilot/verification_round0_amt.csv_169,3RTFSSG7T860JV1EDX0MZZ2YKN8LW6,3LEIZ60CDJZCY833PPM4HE195S89ZB,0.8947368421052632,0.8947368421052632,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2317571_2731481_supercat_unique.png - jqcket: must be 'linguistic'; you said 'bounding box error'"", 'http://object-naming-amore.upf.edu//2368153_747812_singleton_obj.png - car: you said this was a bounding box error, but gave it the same color as car_vehicle,train, which you said were adequate names; that cannot be.']",worker120
redone,../1_crowdsourced/to_be_redone_amt.csv_145___../1_pre-pilot/verification_round0_amt.csv_513,3B9J25CZ25DE9AQZGFXMZR9QK15SCP,3KRVW3HTZNLU4G0JJ6W1Q7AQID1SMC,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_150___../1_pre-pilot/verification_round0_amt.csv_58,3J94SKDEKIPN80Y24FFPQMHGRHCD5B,3WYGZ5XF3WFZES0GYUJLBUIMT86SK7,0.8571428571428571,0.8571428571428571,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2414071_160481_seed_ambiguous.png - hills: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2339254_2171402_supercat_unique.png - kid: you erroneously gave this the same color as ['kid', 'child', 'person', 'boy']""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_7___../1_pre-pilot/verification_round0_amt.csv_107,3AXFSPQOYQYSDJRJKNE9FW36LVDJF4,3EFVCAY5L39MKOFP2BD4TOI82PZ8JO,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_228___../1_pre-pilot/verification_round1_amt.csv_270,30IRMPJWDZJKRT2AT3EFX0H238ZKRA,3A1PQ49WVHH8II0EFQ1421FLBRPH18,0.8666666666666667,0.8666666666666667,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2329755_3454073_supercat_unique.png - top: must be 'bounding box error'; you said linguistic"", ""http://object-naming-amore.upf.edu//2329755_3454073_supercat_unique.png - top: you erroneously gave this the same color as ['t-shirt', 'coat', 'jacket', 'shirt', 'top']""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_287___../1_pre-pilot/verification_round2_amt.csv_1427,33K3E8REWWVKTOMLTDN4WDUZ9PQX80,37FMASSAYCR9RBTQN5CE8PT9XGVBIE,0.9230769230769232,0.9230769230769232,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2337437_2077691_singleton_obj.png - sailor: must be 'bounding box error'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2337437_2077691_singleton_obj.png - sailor: you erroneously gave this the same color as ['sailor', 'boy', 'kid', 'child']""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_122___../1_pre-pilot/verification_round0_amt.csv_382,3Y7LTZE0YTM7WGTDXYCUPQSZEGCUZ6,3U8YCDAGXPGLOMEZ2XKYXAOCXMFQ0A,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_154___../1_pre-pilot/verification_round0_amt.csv_63,3TUOHPJXYHXVJPI3RG3AATXLRWRXWD,33JKGHPFYCUXO38EBAFFRD0KVETNMV,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_34___../1_pre-pilot/verification_round0_amt.csv_15,36AZSFEYZ40BRXFXWA6WZUNF1KSBVZ,3ITXP059PWJ438UYG9J9AFI9EJ6SJ8,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_160___../1_pre-pilot/verification_round0_amt.csv_68,3UEDKCTP9VQA9AIVKPG9SJQ22W4K7A,3LYA37P8IQN0X6JEN8XQL58MPKKBKP,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_8___../1_pre-pilot/verification_round0_amt.csv_109,3HYV4299H0WBNOV4Y8XC8O9STJ4E8X,3E1QT0TDFP9QPDVJKTS4HN38PAA8IC,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_139___../1_pre-pilot/verification_round0_amt.csv_470,39WSF6KUV2LE8GIK5PM85AZS8OFOEH,3IJXV6UZ1XJW7IAFJ2Y484YDF2YIRY,0.75,0.75,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2380448_545432_singleton_obj.png - table: must be syn; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//1593087_1615356_supercat_unique.png - wrtitng: must be 'other'; you said 'bounding box error'"", ""http://object-naming-amore.upf.edu//2380448_545432_singleton_obj.png - table: you erroneously gave this the same color as ['table']""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_186___../1_pre-pilot/verification_round1_amt.csv_0,34D9ZRXCYRUQGVT1W11VTWJ2KYNAS8,3IFS6Q0HJIJ88XASYRY9YE3914HSIW,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_272___../1_pre-pilot/verification_round2_amt.csv_1118,34D9ZRXCYRUQGVT1W11VTWJ2KYOSAR,3Y5140Z9DXGBV5U06AUF39YYEKAIP6,0.9583333333333334,0.9583333333333334,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2380266_546547_singleton_obj.png - gate: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_29___../1_pre-pilot/verification_round0_amt.csv_139,3ATYLI1PRT2MJW4CJQXZ2QCKDW4JOQ,3OSWBBLG1EXZW3G50N3L6P4OOEBDXN,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_217___../1_pre-pilot/verification_round1_amt.csv_219,3B286OTISEHXHSAB97SH1VSFOFBAJT,3X3OR7WPZZ0SFE3P5WPH93V06E4L83,0.875,0.875,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2392513_479432_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2392513_479432_singleton_obj.png - bike: you erroneously gave this the same color as ['motorcycle', 'bike', 'motorcyce']""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_133___../1_pre-pilot/verification_round0_amt.csv_440,3EAWOID6MTXA7ACNYU97FDRWAG2V04,3IO1LGZLK9XAWT0IISJFKKD3GJF86I,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_257___../1_pre-pilot/verification_round1_amt.csv_99,3FHTJGYT8N0UDUQCQKPBUDPUV9UPGK,3IFS6Q0HJIJ88XASYRY9YE3914HISM,0.9411764705882352,0.9411764705882352,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2322761_3539745_singleton_obj.png - woman: must be vg_majority; you said 'named object misinterpreted'""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_63___../1_pre-pilot/verification_round0_amt.csv_193,3OZ4VAIBEXFH9GD9K2JDXI6S9P4VJ7,3JAOYWH7VI4STJMZAOVV9ZQBQKML9S,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_43___../1_pre-pilot/verification_round0_amt.csv_164,3W3RSPVVGSRNRRC9IXLLHBH1Z7XLU7,3BF51CHDTVA8BTFWJ7X4OWWB6ZJH05,0.9090909090909092,0.9090909090909092,approve,bonus,"good enough assignment, bonus because very good assignment","[""http://object-naming-amore.upf.edu//2335334_2968409_singleton_obj.png - ladder: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_190___../1_pre-pilot/verification_round1_amt.csv_101,3MNJFORX8B4K6KCYVLAFEMK13US5FE,3CFVK00FWLL5B0K1CHSJPPZ90JEL6H,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker155
redone,../1_crowdsourced/to_be_redone_amt.csv_92___../1_pre-pilot/verification_round0_amt.csv_262,3X0EMNLXEPPDVRG7FFOXUES4IOAVP7,3EQHHY4HQSST646MW7LYKRG187G5GE,1.0,1.0,approve,bonus,"good enough assignment, bonus because very good assignment",[],worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_167___../1_pre-pilot/verification_round0_amt.csv_73,3XQ4XW3OD9C1BSYXJM8GNE048AV2ST,37TRT2X24QR5MMDW5NXEKQ89AVHJBV,0.8666666666666667,0.8666666666666667,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2363057_3747343_seed_ambiguous.png - cloak: must be 'other'; you said 'named object misinterpreted'"", ""http://object-naming-amore.upf.edu//2396954_438958_singleton_obj.png - bar: must be 'bounding box error'; you said 'named object misinterpreted'""]",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_264___../1_pre-pilot/verification_round2_amt.csv_1055,32L724R85LK89LW7G8PEFP2AAMMPIC,3ZSANO2JCF7OY682XJSOVHQHLCLSF1,0.8888888888888888,0.8888888888888888,approve,,good enough assignment,"[""http://object-naming-amore.upf.edu//2376698_570417_singleton_obj.png - bike: must be syn; you said 'adequate'"", ""http://object-naming-amore.upf.edu//2319272_1003436_supercat_unique.png - shelp: must be 'other'; you said linguistic"", ""http://object-naming-amore.upf.edu//2376698_570417_singleton_obj.png - bike: you erroneously gave this the same color as ['bike', 'motorcycle']""]",worker29
redone,../1_crowdsourced/to_be_redone_amt.csv_131___../1_pre-pilot/verification_round0_amt.csv_410,3LVTFB9DE5IFD6RRQX40UIF405CQG8,33OOO72IVHLIAU17VH7DXG10QI6TCF,0.75,0.75,approve,,good enough assignment,"['http://object-naming-amore.upf.edu//2348353_3605981_singleton_obj.png - meal: you said this was a bounding box error, but gave it the same color as meal_food, which you said were adequate names; that cannot be.', 'http://object-naming-amore.upf.edu//2348353_3605981_singleton_obj.png - beef and broccoli: you said this was a bounding box error, but gave it the same color as beef and broccoli_food, which you said were adequate names; that cannot be.', 'http://object-naming-amore.upf.edu//2348353_3605981_singleton_obj.png - broccoli: you said this was a bounding box error, but gave it the same color as broccoli_food, which you said were adequate names; that cannot be.', 'http://object-naming-amore.upf.edu//2348353_3605981_singleton_obj.png - entree: you said this was a bounding box error, but gave it the same color as entree_food, which you said were adequate names; that cannot be.']",worker29
