ssid	obj_name	name_count
vase.n.01	brown vase	9
vase.n.01	white vase	8
vase.n.01	red vase	7
vase.n.01	yellow vase	5
vase.n.01	black vase	5
vase.n.01	ceramic vase	5
vase.n.01	pot	2
vase.n.01	colorful vase	2
vase.n.01	tall vase	2
vase.n.01	asian vase	2
vase.n.01	green vase	2
vase.n.01	decorative vase	2
vase.n.01	pitcher	1
vase.n.01	footed vase	1
vase.n.01	tall white vase	1
vase.n.01	circular vase	1
vase.n.01	lowers in a vase	1
vase.n.01	shine on vase	1
vase.n.01	middle vase	1
vase.n.01	beige vase	1
vase.n.01	small vase	1
vase.n.01	orange vase	1
vase.n.01	large vase	1
vase.n.01	metallic vase	1
vase.n.01	vase black	1
vase.n.01	top of vase	1
vase.n.01	vase.	1
vase.n.01	long vase	1
vase.n.01	dark vase	1
vase.n.01	back vase	1
vase.n.01	fat vase	1
vase.n.01	green from vase.	1
vase.n.01	gray vase	1
vault.n.01	vault	1
vaulting_horse.n.01	buck	4
veal.n.01	veal	2
vega.n.01	vegas	1
vegan.n.01	vegan	1
vegetable_oil.n.01	vegetable oil	1
vegetable.n.01	vegetable	898
vegetable.n.01	vegetables	848
vegetable.n.01	veggies	155
vegetable.n.01	veggie	64
vegetable.n.01	green vegetable	50
vegetable.n.01	green vegetables	16
vegetable.n.01	mixed vegetables	9
vegetable.n.01	orange vegetable	7
vegetable.n.01	chopped vegetable	5
vegetable.n.01	red vegetable	4
vegetable.n.01	green veggies	4
vegetable.n.01	green veggie	4
vegetable.n.01	two vegetables	2
vegetable.n.01	white vegetable	2
vegetable.n.01	assorted vegetables	2
vegetable.n.01	cucumber	2
vegetable.n.01	purple vegetable	2
vegetable.n.01	peppers	1
vegetable.n.01	can of vegetables	1
vegetable.n.01	cucumber salad	1
vegetable.n.01	it	1
vegetable.n.01	salad	1
vegetable.n.01	red vegetables	1
vegetable.n.01	pink vegetable	1
vegetable.n.01	sliced vegetables	1
vegetable.n.01	stewed vegetables	1
vegetable.n.01	yellow vegetables	1
vegetable.n.01	ripe vegetables	1
vegetable.n.01	vegetable leaves	1
vegetable.n.01	fresh vegetables	1
vegetable.n.01	edible vegetables	1
vegetable.n.01	chopped vegetables	1
vegetable.n.01	prepared vegetables	1
vegetable.n.01	burnt veggie	1
vegetable.n.01	pealed vegetable	1
vegetable.n.01	orange veggie	1
vegetable.n.01	vegetable stall	1
vegetable.n.01	yellow veggies	1
vegetable.n.01	mixed veggies	1
vegetable.n.01	frozen vegetables	1
vegetable.n.01	cooked vegetables	1
vegetarian.n.01	indian vegetarian	1
vegetation.n.01	vegetation	550
vegetation.n.01	green vegetation	23
vegetation.n.01	no vegetation	2
vegetation.n.01	grassy vegetation	2
vegetation.n.01	tall vegetation	1
vegetation.n.01	plants	1
vegetation.n.01	bountiful vegetation	1
vegetation.n.01	lush vegetation	1
vegetation.n.01	dense vegetation	1
vegetation.n.01	vegetations	1
vegetation.n.01	dry vegetation	1
vehicle.n.01	vehicle	1806
vehicle.n.01	vehicles	417
vehicle.n.01	black vehicle	10
vehicle.n.01	white vehicle	9
vehicle.n.01	red vehicle	5
vehicle.n.01	van	4
vehicle.n.01	blue vehicle	4
vehicle.n.01	car	4
vehicle.n.01	parked vehicles	4
vehicle.n.01	bus	3
vehicle.n.01	yellow vehicle	3
vehicle.n.01	truck	2
vehicle.n.01	gray vehicle	2
vehicle.n.01	blue van	1
vehicle.n.01	cars	1
vehicle.n.01	parked cars	1
vehicle.n.01	no vehicles	1
vehicle.n.01	small vehicle	1
vehicle.n.01	abandoned vehicle	1
vehicle.n.01	vehicles are	1
vehicle.n.01	older vehicles	1
vehicle.n.01	front of vehicle	1
vehicle.n.01	of vehicle	1
vehicle.n.01	vehicle in the	1
vehicle.n.01	four vehicles	1
vehicle.n.01	blue cap	1
vehicle.n.01	loading vehicle	1
vehicle.n.01	bike	1
vehicle.n.01	vehicles parked	1
vehicle.n.01	silver vehicle	1
vehicle.n.01	old vehicle	1
vehicle.n.01	grey vehicle	1
vehicle.n.01	six vehicles	1
vehicle.n.01	parked vehicle	1
vehicle.n.01	military vehicle	1
vehicle.n.01	many vehicles	1
vehicle.n.01	vehicles are on the	1
vehicle.n.01	orange vehicle	1
vehicle.n.01	two vehicles	1
vehicle.n.01	stopped vehicles	1
vehicle.n.01	dark vehicle	1
vehicle.n.01	few vehicles	1
vein.n.01	vein	64
vein.n.01	veins	58
vein.n.01	green veins	1
vein.n.01	white veins	1
vein.n.01	yellow vein	1
vein.n.01	blue veins	1
velcro.n.01	velcro	23
vending.n.01	vending	1
vending.n.01	machine	1
venice.n.01	venice	1
vent.n.01	vent	813
vent.n.01	vents	124
vent.n.01	under vents	1
vent.n.01	mic vents	1
ventilation_shaft.n.01	brown vent	1
ventilation.n.01	ventilation	20
ventilation.n.01	ventilation grates	1
ventilation.n.01	ventilation vent	1
ventilation.n.02	ventilation system	4
ventilator.n.01	ventilator	2
venue.n.01	venue	5
venue.n.01	venues	1
venue.n.01	skate venue	1
venus.n.01	venus	2
veranda.n.01	gallery	4
veranda.n.01	veranda	3
veranda.n.01	'gallery'	1
veranda.n.01	hayward gallery	1
vermillion_rockfish.n.01	rasher	1
vermont.n.01	vermont 106	1
vermont.n.01	vermont	1
vermont.n.01	vt	1
vertebra.n.01	cervical vertebrae	1
vertex.n.02	apex	1
vertical_stabilizer.n.01	tail fin	65
vertical_stabilizer.n.01	tailfin	13
vertical_stabilizer.n.01	tail fins	7
vertical.n.01	vertical	1
very_important_person.n.01	vip	1
vesey.n.01	vesey	1
vespa.n.01	vespa	2
vespa.n.01	dark blue vespa	1
vessel.n.01	vases	89
vessel.n.01	vessel	61
vessel.n.01	vessels	3
vessel.n.01	three vases	3
vessel.n.01	two vases	2
vessel.n.01	blue vases	2
vessel.n.01	drinking vessel	1
vessel.n.01	two white vases	1
vessel.n.01	under the vases	1
vessel.n.01	grey vases	1
vessel.n.01	other vases	1
vessel.n.01	5 vases	1
vessel.n.01	cooking vessels	1
vessel.n.01	some vases	1
vessel.n.01	four vases	1
vessel.n.01	white vases	1
vessel.n.02	watercraft	6
vest.n.01	vest	1350
vest.n.01	vests	26
vest.n.01	black vest	22
vest.n.01	orange vest	21
vest.n.01	yellow vest	16
vest.n.01	green vest	10
vest.n.01	red vest	10
vest.n.01	blue vest	8
vest.n.01	pink vest	5
vest.n.01	white vest	5
vest.n.01	brown vest	4
vest.n.01	reflective vest	3
vest.n.01	gray vest	3
vest.n.01	grey vest	3
vest.n.01	safety vest	2
vest.n.01	dark vest	2
vest.n.01	bright vest	2
vest.n.01	vest is red	1
vest.n.01	with yellow vests	1
vest.n.01	purple vest	1
vest.n.01	jacket	1
vest.n.01	blue and black vest	1
vest.n.01	orange	1
vest.n.01	sleeveless vest	1
vest.n.01	an orange vest	1
vest.n.01	checkered vest	1
vest.n.01	racing vest	1
vest.n.01	waistcoat	1
veteran.n.01	veteran	1
veterinarian.n.01	vets	1
viand.n.01	viand	1
vibration.n.01	vibration	1
vicinity.n.01	neighborhood	38
victoria.n.01	queen victoria	1
victoria.n.01	victoria 185	1
victoria.n.01	victoria	1
victory.n.01	triumph	2
video.n.01	video	21
video.n.01	rental video	10
video.n.01	videos	5
video.n.01	television screen	1
video.n.01	black video	1
videocassette_recorder.n.01	vcr	21
videocassette_recorder.n.01	dvd	1
videodisk.n.01	dvd	91
videodisk.n.01	dvds	66
videodisk.n.01	dvd's	2
videodisk.n.01	dvd stack	2
videodisk.n.01	dvd remote	1
videodisk.n.01	two dvds	1
videodisk.n.01	for the dvd's	1
vietnamese.n.01	vietnamese	2
view.n.02	vista	5
view.n.02	nighttime vista	1
viking.n.01	viking	1
villa.n.01	villas	1
village.n.01	village	41
village.n.01	small village	1
villager.n.01	villager	1
villain.n.01	villains	1
vine.n.01	vines	138
vine.n.01	vine	120
vine.n.01	floral vine	4
vine.n.01	green vines	3
vine.n.01	green vine	2
vine.n.01	growing vines	1
vine.n.01	vine leaves	1
vinegar.n.01	vinegar	7
vinegar.n.01	balsamic vinegar	2
vineyard.n.01	vineyard	2
vintage.n.01	vintage	4
vinyl.n.01	vinyl	7
vinyl.n.01	black vinyl	1
violator.n.01	violators	1
violin.n.01	violin	12
violin.n.01	fiddle	2
virgin.n.01	virgin	8
virginia.n.01	vas	1
virginian.n.01	virginian	1
visa.n.01	visa	8
viscera.n.01	innards	1
vise.n.01	bench vise	1
vise.n.01	vise	1
visibility.n.01	low visibility	1
vision.n.01	vision	2
visionary.n.02	seer	1
visitor.n.01	visitor	21
visitor.n.01	visitors	10
visor.n.01	visor	447
visor.n.01	white visor	8
visor.n.01	visors	6
visor.n.01	red visor	3
visor.n.01	black visor	3
visor.n.01	hat	2
visor.n.01	visor worn by	1
visor.n.01	visor.	1
visor.n.01	nike visor	1
visor.n.01	green visor	1
visor.n.01	pink visor	1
visor.n.01	blue visor	1
visor.n.01	yellow visor	1
vitamin_c.n.01	vitamin c	1
vitamin_d.n.01	d	62
vitamin_d.n.01	white d	2
vitamin_d.n.01	d's	1
vitamin_d.n.01	d a	1
vitamin_d.n.01	smiling woman	1
vitamin_d.n.01	sunny d	1
vitamin_d.n.01	lowercase d	1
vitamin_e.n.01	e	128
vitamin_e.n.01	e ave	1
vitamin_e.n.01	black e	1
vitamin.n.01	vitamins	8
vodka.n.01	vodka	2
vogue.n.01	vogue	1
voice.n.01	voice	1
volcanic_crater.n.01	crater	3
volleyball_court.n.01	volleyball court	1
volleyball_net.n.01	volleyball net	3
volleyball.n.01	volleyball	20
volt.n.01	v	33
volt.n.01	lower case v letter	1
volume.n.01	volume	3
volunteer.n.01	volunteer	4
vomit.n.03	vomit	1
vote.n.01	vote	2
vote.n.01	vote no	1
vowel.n.01	vowel	1
vulture.n.01	vulture	5
vulture.n.01	vultures	1
waddle.n.01	waddle	1
wading.n.01	wading	1
wafer.n.01	wafers	2
wafer.n.01	wafer	1
waffle_iron.n.01	waffle irons	2
waffle_iron.n.01	waffle iron	1
waffle.n.01	waffle	23
waffle.n.01	waffles	6
wage.n.01	pay	3
wage.n.01	pay by cell phone	1
wage.n.01	pay here	1
wage.n.01	blue pay	1
wagon_wheel.n.01	wagon wheel	8
wagon_wheel.n.01	wagon wheels	2
wagon.n.01	wagon	115
wagon.n.01	red wagon	3
wagon.n.01	wagons	3
wagon.n.01	car	1
wagon.n.01	van	1
wagon.n.01	covered wagon	1
wagon.n.01	blue wagon	1
wagon.n.01	rear wagon	1
wailing.n.01	wailing	1
wainscoting.n.01	wainscoting	4
wainscoting.n.01	wainscotting	2
waist.n.01	waist	261
waist.n.01	mid waist	1
waist.n.01	around waist	1
waist.n.01	black waistline	1
waist.n.01	wide waist	1
waist.n.01	waistline	1
wait.n.02	waiting	5
waiter.n.01	server	26
waiter.n.01	waiter	19
waiter.n.01	servers	1
waitress.n.01	waitress	7
wake_board.n.01	wakeboard	10
wake_board.n.01	wake board	5
wale.n.01	wale	1
walk.n.01	walking	72
walk.n.01	walk	65
walk.n.01	cross walk	59
walk.n.01	no walking	5
walk.n.01	black walking	2
walk.n.01	walks	2
walk.n.01	wise walk	1
walk.n.01	broad walk	1
walk.n.05	walkway	869
walk.n.05	concrete walkway	10
walk.n.05	walkways	5
walk.n.05	pedestrian walkway	3
walk.n.05	paved walkway	3
walk.n.05	cobblestone	2
walk.n.05	this is a walkway.	1
walk.n.05	bricks	1
walk.n.05	walkway through	1
walk.n.05	overpass	1
walk.n.05	station	1
walk.n.05	road	1
walk.n.05	green	1
walk.n.05	walkway next to	1
walk.n.05	elevated walkway	1
walk.n.05	wooden walkway	1
walk.n.05	top walkway	1
walk.n.05	covered walkway	1
walk.n.05	black walkway	1
walk.n.05	arched walkway	1
walk.n.05	blue walkway	1
walk.n.05	overhead walkway	1
walk.n.05	boarding walkway	1
walker.n.01	walker	16
walker.n.01	walkers	2
walkie-talkie.n.01	walkie-talkie	1
walkie-talkie.n.01	walkie-talkies	1
walkman.n.01	walkman	1
walkover.n.01	walkover	1
wall_clock.n.01	wall clock	4
wall_panel.n.01	wall panels	4
wall_panel.n.01	wall panel	4
wall_plate.n.01	wall plate	10
wall_socket.n.01	wall socket	4
wall_socket.n.01	wall plug	4
wall_socket.n.01	electric outlets	1
wall_street.n.01	wall street	2
wall_unit.n.01	wall unit	3
wall.n.01	wall	25767
wall.n.01	walls	463
wall.n.01	white wall	122
wall.n.01	blue wall	63
wall.n.01	concrete wall	50
wall.n.01	tiled wall	33
wall.n.01	red wall	32
wall.n.01	back wall	32
wall.n.01	green wall	32
wall.n.01	yellow wall	29
wall.n.01	brown wall	27
wall.n.01	building wall	25
wall.n.01	black wall	17
wall.n.01	retaining wall	16
wall.n.01	wooden wall	15
wall.n.01	orange wall	14
wall.n.01	white walls	13
wall.n.01	pink wall	13
wall.n.01	wall trim	12
wall.n.01	grey wall	11
wall.n.01	gray wall	10
wall.n.01	wall.	10
wall.n.01	wall is white	10
wall.n.01	beige wall	9
wall.n.01	lower wall	7
wall.n.01	right wall	6
wall.n.01	on the wall	6
wall.n.01	wall vent	6
wall.n.01	wall is brown	5
wall.n.01	rear wall	5
wall.n.01	building	5
wall.n.01	on wall	5
wall.n.01	short wall	5
wall.n.01	upper wall	5
wall.n.01	half wall	5
wall.n.01	purple wall	5
wall.n.01	left wall	5
wall.n.01	dark wall	4
wall.n.01	paneled wall	4
wall.n.01	outside wall	4
wall.n.01	textured wall	4
wall.n.01	rocky wall	4
wall.n.01	painted wall	3
wall.n.01	wall covering	3
wall.n.01	mosaic wall	3
wall.n.01	angled wall	3
wall.n.01	bricked wall	3
wall.n.01	low wall	3
wall.n.01	light wall	3
wall.n.01	patterned wall	3
wall.n.01	there is a wall	2
wall.n.01	beige walls	2
wall.n.01	fence	2
wall.n.01	top of wall	2
wall.n.01	this is a wall	2
wall.n.01	brick	2
wall.n.01	wall st	2
wall.n.01	wall mount	2
wall.n.01	cement	2
wall.n.01	upper walls	2
wall.n.01	yellow walls	2
wall.n.01	clean wall	2
wall.n.01	checkered wall	2
wall.n.01	outer wall	2
wall.n.01	small wall	2
wall.n.01	leaves wall	2
wall.n.01	decorative wall	2
wall.n.01	concrete walls	2
wall.n.01	urinal wall	2
wall.n.01	stall wall	2
wall.n.01	cracked wall	2
wall.n.01	red top wall	1
wall.n.01	pictuers on the wall	1
wall.n.01	onto wall	1
wall.n.01	brick wall	1
wall.n.01	restraurant wall	1
wall.n.01	wall .	1
wall.n.01	wall in back	1
wall.n.01	stand	1
wall.n.01	wall is here.	1
wall.n.01	wall is this.	1
wall.n.01	colored wall	1
wall.n.01	light colored wall	1
wall.n.01	plastic walls	1
wall.n.01	attached to the wall	1
wall.n.01	walls are blue	1
wall.n.01	wooden wall is brown	1
wall.n.01	this is a white wall	1
wall.n.01	sign	1
wall.n.01	walls are grey	1
wall.n.01	light-blue	1
wall.n.01	this is the wall	1
wall.n.01	marbel	1
wall.n.01	against wall	1
wall.n.01	pinks on walls	1
wall.n.01	antique	1
wall.n.01	metallic wall	1
wall.n.01	wall next to tray	1
wall.n.01	ramps	1
wall.n.01	barrier	1
wall.n.01	gate	1
wall.n.01	wavy wall	1
wall.n.01	wall is grey	1
wall.n.01	wall is yellow	1
wall.n.01	background	1
wall.n.01	portion of wall	1
wall.n.01	on back wall	1
wall.n.01	railing	1
wall.n.01	wallpaper	1
wall.n.01	thick wall	1
wall.n.01	there is a wall.	1
wall.n.01	surface	1
wall.n.01	left side	1
wall.n.01	right side	1
wall.n.01	to the wall	1
wall.n.01	wall is tan	1
wall.n.01	these wall	1
wall.n.01	this wall is	1
wall.n.01	side	1
wall.n.01	wall is rocky	1
wall.n.01	curved wall	1
wall.n.01	rocks	1
wall.n.01	reflective wall	1
wall.n.01	wall mirrors	1
wall.n.01	drapes	1
wall.n.01	stone wall	1
wall.n.01	outdoor wall	1
wall.n.01	bricks	1
wall.n.01	photo	1
wall.n.01	grinding wall	1
wall.n.01	mountains	1
wall.n.01	retaining  wall	1
wall.n.01	walls are beige	1
wall.n.01	walls are yellow	1
wall.n.01	decrepit wall	1
wall.n.01	top wall	1
wall.n.01	faded wall	1
wall.n.01	blank wall	1
wall.n.01	green walls	1
wall.n.01	panelled wall	1
wall.n.01	brown/blue wall	1
wall.n.01	gray walls	1
wall.n.01	wall stain	1
wall.n.01	dividing wall	1
wall.n.01	indow on white wall	1
wall.n.01	walls edge	1
wall.n.01	tiled walls	1
wall.n.01	indoor wall	1
wall.n.01	trim wall	1
wall.n.01	opposite wall	1
wall.n.01	high wall	1
wall.n.01	stippled wall	1
wall.n.01	tacked wall	1
wall.n.01	wall hanging	1
wall.n.01	broken wall	1
wall.n.01	tall blue wall	1
wall.n.01	unpainted wall	1
wall.n.01	wet wall	1
wall.n.01	bare wall	1
wall.n.01	far wall	1
wall.n.01	inside wall	1
wall.n.01	wall safe	1
wall.n.01	stone-brick wall	1
wall.n.01	wall that is blue	1
wall.n.01	wooden walls	1
wall.n.01	climbing wall	1
wall.n.01	faded yellow wall	1
wall.n.01	ridged wall	1
wall.n.01	smooth wall	1
wall.n.01	blue walls	1
wall.n.01	grey walls	1
wall.n.01	padded wall	1
wall.n.01	wall art on the wall	1
wall.n.01	no wall	1
wall.n.01	rusted wall	1
wall.n.01	damaged walls	1
wall.n.01	chipped wall	1
wall.n.01	blue padded wall	1
wall.n.01	bush by the wall	1
wall.n.01	protective wall	1
wall.n.01	front wall	1
wall.n.01	orange walls	1
wall.n.01	wall painted	1
wall.n.01	skate wall	1
wall.n.01	damaged wall	1
wall.n.01	light grey wall	1
wall.n.01	portable wall	1
wall.n.01	bottom wall	1
wall.n.01	pink walls	1
wall.n.01	dirty wall	1
wall.n.01	wall white	1
wall.n.01	framed wall	1
wall.n.01	curving wall	1
wall.n.01	inflatable wall	1
wall.n.01	rink wall	1
wall.n.01	round wall	1
wall.n.01	black walls	1
wall.n.01	mirrored wall	1
wall.n.01	another wall	1
wall.n.01	gray colored wall.	1
wall.n.01	green back wall	1
wall.n.01	wall is clear	1
wall.n.01	red walls	1
wall.n.01	interior wall	1
wall.n.01	uncovered wall	1
wallboard.n.01	drywall	8
wallboard.n.01	unpainted drywall	1
wallboard.n.01	broken drywall	1
waller.n.01	waller	1
wallet.n.01	wallet	103
wallet.n.01	pocketbook	29
wallet.n.01	billfold	3
wallet.n.01	brown wallet	1
wallet.n.01	red wallet	1
wallet.n.01	her wallet	1
wallet.n.01	green wallet	1
wallet.n.01	pink pocketbook	1
wallet.n.01	black wallet	1
wallflower.n.01	wallflowers	1
wallpaper.n.01	wallpaper	220
wallpaper.n.01	patterned wallpaper	3
wallpaper.n.01	green wallpaper	1
wallpaper.n.01	wall tile	1
wallpaper.n.01	old wallpaper	1
wallpaper.n.01	grey wallpaper	1
wallpaper.n.01	wallpaper trim	1
wallpaper.n.01	flowered wallpaper	1
wallpaper.n.01	decorative wallpaper	1
wallpaper.n.01	blue wallpaper	1
wallpaper.n.01	colored wallpaper	1
wally.n.01	wally	1
walnut.n.01	walnut	22
walnut.n.01	walnuts	15
walnut.n.01	crushed walnuts	1
walnut.n.01	chopped walnuts	1
walrus.n.01	seahorse	10
walrus.n.01	seahorses	2
walrus.n.01	walrus	1
walter.n.01	walter	1
wand.n.01	wand	8
wand.n.01	wands	1
wand.n.01	magic wand	1
wanton.n.01	wanton	1
war.n.01	war	5
war.n.01	all war	3
war.n.01	stop funding war	1
ward.n.01	ward's	1
ward.n.01	ward	1
warden.n.01	wardens	1
wardrobe.n.01	wardrobe	14
warehouse.n.01	warehouse	31
warehouse.n.01	warehouses	1
warehouse.n.01	store	1
warhead.n.01	warhead	1
warning.n.01	warning	24
warning.n.01	writing	1
warning.n.01	pedestrian warning	1
warrior.n.01	warriors	1
wart.n.01	wart	2
wart.n.01	warts	2
warthog.n.01	warthog	4
warwick.n.01	warwick	1
wasabi.n.01	wasabi	4
wash.n.01	wash	6
wash.n.01	dark wash	1
wash.n.02	washing	3
washbasin.n.01	washbasin	5
washboard.n.01	washboard	2
washboard.n.02	splashboard	1
washcloth.n.01	washcloth	19
washcloth.n.01	washcloths	9
washcloth.n.01	washrags	5
washcloth.n.01	face cloth	2
washcloth.n.01	towel	1
washcloth.n.01	red washcloth	1
washer.n.01	washer	46
washer.n.01	washers	1
washer.n.01	white washer	1
washer.n.03	washing machine	1
washington_monument.n.01	washington monument	4
washington.n.01	washington	1
washington.n.02	was	1
washington.n.04	george washington	1
washroom.n.01	washroom	4
waste.n.01	waste	10
waste.n.01	waste can	3
waste.n.01	wastes	1
waste.n.01	waste products	1
waste.n.01	blue waste can	1
waste.n.01	grey waste can	1
wastepaper_basket.n.01	waste basket	35
wastepaper_basket.n.01	wastebasket	27
wastepaper_basket.n.01	basket	1
watch.n.01	watch	1906
watch.n.01	black watch	26
watch.n.01	silver watch	21
watch.n.01	watches	7
watch.n.01	blue watch	3
watch.n.01	wrist watch	1
watch.n.01	light blue watch	1
watch.n.01	bracelet	1
watch.n.01	white watch	1
watch.n.01	purple watch	1
watch.n.01	black/orange watch	1
watch.n.01	black watches	1
watch.n.01	red watch	1
watch.n.01	bulky watch	1
watch.n.01	watch.	1
watch.n.01	brown watch	1
watch.n.01	watch is plastic	1
watch.n.01	watch is grey black	1
watch.n.03	vigil	1
watchband.n.01	bracelet	1029
watchband.n.01	bracelets	115
watchband.n.01	watchband	8
watchband.n.01	yellow bracelet	4
watchband.n.01	black bracelet	3
watchband.n.01	green bracelet	2
watchband.n.01	bracelet.	1
watchband.n.01	blue bracelet	1
watchband.n.01	her wrist	1
watchband.n.01	wearing a bracelet	1
watchband.n.01	racelet	1
watchband.n.01	wearing bracelet	1
watchband.n.01	plastic bracelet	1
watchband.n.01	watchstrap	1
watchband.n.01	beaded bracelets	1
watchband.n.01	purple bracelet	1
watchband.n.01	white bracelet	1
watchband.n.01	beaded bracelet	1
watchmaker.n.01	watchmaker	1
watchman.n.01	security guard	3
watchman.n.01	men	1
watchman.n.01	watchmen	1
watchtower.n.01	watchtower	4
watchtower.n.01	watchtowers	1
water_bottle.n.01	water bottle	251
water_bottle.n.01	water bottles	13
water_bottle.n.01	bottle	2
water_bottle.n.01	water	1
water_bottle.n.01	two water bottles	1
water_bottle.n.01	plastic water bottle	1
water_bottle.n.01	blue water bottle	1
water_buffalo.n.01	water buffalo	7
water_chestnut.n.01	water chestnut	1
water_closet.n.01	water closet	2
water_cooler.n.01	water cooler	12
water_cooler.n.01	water coolers	2
water_faucet.n.01	hydrant	583
water_faucet.n.01	water faucet	22
water_faucet.n.01	water tap	7
water_faucet.n.01	hydrants	5
water_faucet.n.01	red hydrant	3
water_faucet.n.01	water faucet handle	2
water_faucet.n.01	black hydrant	1
water_faucet.n.01	top of hydrant	1
water_faucet.n.01	hydrant has top	1
water_faucet.n.01	hydrant has yellow	1
water_faucet.n.01	hydrant is yellow	1
water_faucet.n.01	hot water tap	1
water_faucet.n.01	pipe	1
water_faucet.n.01	water faucet.	1
water_faucet.n.01	rusty yellow hydrant	1
water_faucet.n.01	blue hydrant	1
water_faucet.n.01	top hydrant	1
water_faucet.n.01	grave hydrant	1
water_faucet.n.01	yellow hydrant	1
water_filter.n.01	water filter	1
water_heater.n.01	water heater	6
water_heater.n.01	hot water heater	1
water_hole.n.01	water hole	8
water_jug.n.01	water jug	12
water_jug.n.01	hot water jug	1
water_jug.n.01	water jugs	1
water_level.n.01	water level	1
water_lily.n.01	water lilys	1
water_line.n.02	watermark	204
water_line.n.02	credit	1
water_meter.n.01	water meters	1
water_pistol.n.01	water gun	1
water_pistol.n.01	squirt guns	1
water_pump.n.01	water pump	3
water_scooter.n.01	scooter	264
water_scooter.n.01	scooters	21
water_scooter.n.01	scooter parked	1
water_scooter.n.01	red scooter	1
water_scooter.n.01	two black scooters	1
water_scooter.n.01	grey scooter	1
water_scooter.n.01	light scooter	1
water_scooter.n.01	purple scooter	1
water_scooter.n.01	black scooter	1
water_scooter.n.01	farthest scooter	1
water_scooter.n.01	foremost scooter	1
water_scooter.n.01	middle scooter	1
water_scooter.n.01	blue  grey scooter	1
water_ski.n.01	water ski	8
water_ski.n.01	water skis	6
water_ski.n.01	red water ski	1
water_ski.n.01	water ski's	1
water_sport.n.01	water sports	1
water_sport.n.01	water sport	1
water_system.n.02	water supply	1
water_tower.n.01	water tower	27
water_tower.n.01	water towers	1
water.n.01	water	10594
water.n.01	blue water	89
water.n.01	waters	52
water.n.01	calm water	48
water.n.01	white water	43
water.n.01	bottled water	17
water.n.01	murky water	13
water.n.01	green water	13
water.n.01	splashing water	12
water.n.01	brown water	11
water.n.01	choppy water	11
water.n.01	foamy water	11
water.n.01	muddy water	11
water.n.01	ocean	10
water.n.01	water spout	10
water.n.01	dark water	9
water.n.01	water is blue	9
water.n.01	clear water	8
water.n.01	shallow water	8
water.n.01	dirty water	7
water.n.01	still water	7
water.n.01	in water	7
water.n.01	water stain	7
water.n.01	river	6
water.n.01	water.	6
water.n.01	blue waters	6
water.n.01	waters edge	6
water.n.01	churned water	6
water.n.01	rippled water	5
water.n.01	in the water	5
water.n.01	water dripping	5
water.n.01	calm waters	5
water.n.01	splashed water	4
water.n.01	flowing water	4
water.n.01	rough water	4
water.n.01	flat water	4
water.n.01	grey water	4
water.n.01	wavy water	3
water.n.01	of water	3
water.n.01	running water	3
water.n.01	rippling water	3
water.n.01	water is calm	3
water.n.01	water spraying	3
water.n.01	water handle	3
water.n.01	body of water	2
water.n.01	cold water	2
water.n.01	deep water	2
water.n.01	water is murky	2
water.n.01	dark blue water	2
water.n.01	lake	2
water.n.01	on water	2
water.n.01	water skiis	2
water.n.01	soapy water	2
water.n.01	shallow waters	2
water.n.01	under water	2
water.n.01	black water	2
water.n.01	large water	2
water.n.01	water buoy	2
water.n.01	reflecting water	2
water.n.01	water foamy	2
water.n.01	buoy in water	1
water.n.01	on the water	1
water.n.01	fishing	1
water.n.01	into water	1
water.n.01	is the water	1
water.n.01	in front of water	1
water.n.01	with water	1
water.n.01	some water	1
water.n.01	some white water	1
water.n.01	mineral water	1
water.n.01	water calming	1
water.n.01	pond	1
water.n.01	back water	1
water.n.01	front water	1
water.n.01	canoe	1
water.n.01	hot water	1
water.n.01	lighter water	1
water.n.01	smooth water	1
water.n.01	tonic water	1
water.n.01	choppy waters	1
water.n.01	sparkling water	1
water.n.01	walking by water	1
water.n.01	water rapid	1
water.n.01	deep  waters	1
water.n.01	resting in the water	1
water.n.01	very muddy water	1
water.n.01	blue murky water	1
water.n.01	pipe	1
water.n.01	bottle	1
water.n.01	bay	1
water.n.01	rough brown waters	1
water.n.01	water rough	1
water.n.01	puddle of water	1
water.n.01	name	1
water.n.01	water is foamy	1
water.n.01	water is rough	1
water.n.01	water is splashing	1
water.n.01	water very choppy	1
water.n.01	retain water	1
water.n.01	condensation	1
water.n.01	water is grey	1
water.n.01	it	1
water.n.01	water is behind	1
water.n.01	water is quiet	1
water.n.01	canal	1
water.n.01	calm blue water	1
water.n.01	water going back	1
water.n.01	water is visible	1
water.n.01	puddle	1
water.n.01	through water	1
water.n.01	turbulent water	1
water.n.01	water crashing	1
water.n.01	water mixed	1
water.n.01	water can	1
water.n.01	ripled water	1
water.n.01	water is blocked	1
water.n.01	rough waters	1
water.n.01	no water	1
water.n.01	hydrant water	1
water.n.01	deep blue water	1
water.n.01	open water	1
water.n.01	distant water	1
water.n.01	water pooled	1
water.n.01	massive water	1
water.n.01	h2o	1
water.n.01	water flowing	1
water.n.01	blue/choppy water	1
water.n.01	spewing water	1
water.n.01	bright water	1
water.n.01	near water	1
water.n.01	water puddled	1
water.n.01	water laying	1
water.n.01	churning water	1
water.n.01	calm/blue water	1
water.n.01	water of the	1
water.n.01	foamy water.	1
water.n.01	frozen water	1
water.n.01	water is dark brown	1
water.n.01	tranquil water	1
