supercat	category	ssid	no_imgs	no_objs	objname	name_count
person	child.n.01	child.n.01	2829	4335	kid is happy	1
person	child.n.01	child.n.01	2829	4335	boys	1
person	child.n.01	child.n.01	2829	4335	adult+kid	1
person	child.n.01	child.n.01	2829	4335	small kid	1
person	child.n.01	child.n.01	2829	4335	foilpaper	1
person	child.n.01	child.n.01	2829	4335	kids head	1
person	child.n.01	child.n.01	2829	4335	chips	1
person	child.n.01	child.n.01	2829	4335	player	1
person	child.n.01	child.n.01	2829	4335	people	1
person	child.n.01	child.n.01	2829	4335	baby	1
person	child.n.01	child.n.01	2829	4335	young boy	1
person	child.n.01	child.n.01	2829	4335	children sitting	1
person	child.n.01	child.n.01	2829	4335	illy kids	1
person	child.n.01	child.n.01	2829	4335	children crossing	1
person	child.n.01	child.n.01	2829	4335	child in blue	1
person	child.n.01	child.n.01	2829	4335	ful kids	1
person	child.n.01	child.n.01	2829	4335	cap	1
person	child.n.01	child.n.01	2829	4335	adult and children	1
person	child.n.01	child.n.01	2829	4335	child biting	1
person	child.n.01	child.n.01	2829	4335	child sitting	1
person	child.n.01	child.n.01	2829	4335	kid is using	1
person	child.n.01	child.n.01	2829	4335	over	1
person	child.n.01	child.n.01	2829	4335	kid in black	1
person	child.n.01	child.n.01	2829	4335	kid in blue	1
person	child.n.01	child.n.01	2829	4335	kid in white	1
person	child.n.01	child.n.01	2829	4335	sons	1
person	child.n.01	child.n.01	2829	4335	blonde child	1
person	child.n.01	child.n.01	2829	4335	child's rattle	1
person	child.n.01	child.n.01	2829	4335	blond child	1
person	child.n.01	child.n.01	2829	4335	little child	1
person	child.n.01	child.n.01	2829	4335	kid`s feet	1
person	child.n.01	child.n.01	2829	4335	children eating	1
person	child.n.01	child.n.01	2829	4335	holding a child	1
person	child.n.01	child.n.01	2829	4335	seated child	1
person	child.n.01	child.n.01	2829	4335	3 children	1
person	child.n.01	child.n.01	2829	4335	uniform child	1
person	child.n.01	child.n.01	2829	4335	snowsuit	1
person	child.n.01	child.n.01	2829	4335	kids sitting	1
person	child.n.01	child.n.01	2829	4335	no children	1
person	child.n.01	child.n.01	2829	4335	crinkled fries	1
person	child.n.01	child.n.01	2829	4335	fench fry	1
person	child.n.01	child.n.01	2829	4335	yellow fry	1
person	child.n.01	child.n.01	2829	4335	little kid laying	1
person	child.n.01	child.n.01	2829	4335	this is a child	1
person	child.n.01	child.n.01	2829	4335	child's	1
person	child.n.01	child.n.01	2829	4335	four kids	1
person	child.n.01	child.n.01	2829	4335	little kid	1
person	child.n.01	child.n.01	2829	4335	child touching	1
person	child.n.01	child.n.01	2829	4335	young children	1
person	child.n.01	child.n.01	2829	4335	child looks down	1
person	child.n.01	child.n.01	2829	4335	four children	1
person	child.n.01	silly.n.01	1	1	silly	1
person	child.n.01	terror.n.03	3	5	brat	5
person	child.n.01	toddler.n.01	81	89	toddler	84
person	child.n.01	toddler.n.01	81	89	toddlers	3
person	child.n.01	toddler.n.01	81	89	girl	1
person	child.n.01	toddler.n.01	81	89	blond toddler	1
person	female_child.n.01	boy_scout.n.01	1	1	boy scout	1
person	male_child.n.01	ball_boy.n.01	21	25	ball boy	25
person	male_child.n.01	bat_boy.n.01	1	1	bat boy	1
person	male_child.n.01	male_child.n.01	4586	6393	boy	6059
person	male_child.n.01	male_child.n.01	4586	6393	boys	189
person	male_child.n.01	male_child.n.01	4586	6393	little boy	20
person	male_child.n.01	male_child.n.01	4586	6393	young boy	18
person	male_child.n.01	male_child.n.01	4586	6393	two boys	14
person	male_child.n.01	male_child.n.01	4586	6393	boy's	8
person	male_child.n.01	male_child.n.01	4586	6393	man	7
person	male_child.n.01	male_child.n.01	4586	6393	child	6
person	male_child.n.01	male_child.n.01	4586	6393	person	4
person	male_child.n.01	male_child.n.01	4586	6393	blond boy	4
person	male_child.n.01	male_child.n.01	4586	6393	kid	3
person	male_child.n.01	male_child.n.01	4586	6393	blonde boy	3
person	male_child.n.01	male_child.n.01	4586	6393	player	2
person	male_child.n.01	male_child.n.01	4586	6393	small boy	2
person	male_child.n.01	male_child.n.01	4586	6393	waiting boy	2
person	male_child.n.01	male_child.n.01	4586	6393	red haired boy.	1
person	male_child.n.01	male_child.n.01	4586	6393	boy has	1
person	male_child.n.01	male_child.n.01	4586	6393	boy has cell phone	1
person	male_child.n.01	male_child.n.01	4586	6393	boys face	1
person	male_child.n.01	male_child.n.01	4586	6393	boy looking up	1
person	male_child.n.01	male_child.n.01	4586	6393	four children playin	1
person	male_child.n.01	male_child.n.01	4586	6393	spectator	1
person	male_child.n.01	male_child.n.01	4586	6393	fence	1
person	male_child.n.01	male_child.n.01	4586	6393	baby	1
person	male_child.n.01	male_child.n.01	4586	6393	little boy's hea	1
person	male_child.n.01	male_child.n.01	4586	6393	boy is	1
person	male_child.n.01	male_child.n.01	4586	6393	kid's	1
person	male_child.n.01	male_child.n.01	4586	6393	teenager	1
person	male_child.n.01	male_child.n.01	4586	6393	guy	1
person	male_child.n.01	male_child.n.01	4586	6393	watching boy	1
person	male_child.n.01	male_child.n.01	4586	6393	boy in black	1
person	male_child.n.01	male_child.n.01	4586	6393	there is a man	1
person	male_child.n.01	male_child.n.01	4586	6393	boys crouched	1
person	male_child.n.01	male_child.n.01	4586	6393	other boy	1
person	male_child.n.01	male_child.n.01	4586	6393	toddler	1
person	male_child.n.01	male_child.n.01	4586	6393	standing boy	1
person	male_child.n.01	male_child.n.01	4586	6393	there is a boy	1
person	male_child.n.01	male_child.n.01	4586	6393	skateboarder	1
person	male_child.n.01	male_child.n.01	4586	6393	boy catching	1
person	male_child.n.01	male_child.n.01	4586	6393	boy is skating	1
person	male_child.n.01	male_child.n.01	4586	6393	red haired boy	1
person	male_child.n.01	male_child.n.01	4586	6393	boy i	1
person	male_child.n.01	male_child.n.01	4586	6393	teenage boy	1
person	male_child.n.01	male_child.n.01	4586	6393	smiling boy	1
person	male_child.n.01	male_child.n.01	4586	6393	boy is pointing	1
person	male_child.n.01	male_child.n.01	4586	6393	boy wearing	1
person	male_child.n.01	male_child.n.01	4586	6393	boy dressed	1
person	male_child.n.01	male_child.n.01	4586	6393	boy has short	1
person	male_child.n.01	male_child.n.01	4586	6393	boy's left-thumb	1
person	male_child.n.01	male_child.n.01	4586	6393	black boy	1
person	male_child.n.01	male_child.n.01	4586	6393	boys blonde	1
person	male_child.n.01	male_child.n.01	4586	6393	boy riding	1
person	male_child.n.01	male_child.n.01	4586	6393	three boys	1
person	male_child.n.01	male_child.n.01	4586	6393	boy's green	1
person	male_child.n.01	male_child.n.01	4586	6393	boys head	1
person	male_child.n.01	male_child.n.01	4586	6393	boy's tshirt	1
person	male_child.n.01	male_child.n.01	4586	6393	boy kneeling	1
person	male_child.n.01	male_child.n.01	4586	6393	boys playing	1
person	male_child.n.01	male_child.n.01	4586	6393	boy jumping	1
person	male_child.n.01	male_child.n.01	4586	6393	boy is wearing	1
person	male_child.n.01	male_child.n.01	4586	6393	boy'sfoot	1
person	male_child.n.01	male_child.n.01	4586	6393	boy has bangs	1
person	male_child.n.01	male_child.n.01	4586	6393	boy is goofing	1
person	male_child.n.01	male_child.n.01	4586	6393	above the boy.	1
person	male_child.n.01	male_child.n.01	4586	6393	behind little boy	1
person	male_child.n.01	male_child.n.01	4586	6393	boy's mickey shirt	1
person	male_child.n.01	male_child.n.01	4586	6393	boy very close	1
person	man.n.01	adam.n.01	2	2	adams	2
person	man.n.01	cain.n.01	1	1	cain	1
person	man.n.01	dandy.n.01	51	60	dude	58
person	man.n.01	dandy.n.01	51	60	70 dude	1
person	man.n.01	dandy.n.01	51	60	dudes	1
person	man.n.01	ex-husband.n.01	1	1	ex	1
person	man.n.01	gentleman.n.01	51	59	gentleman	55
person	man.n.01	gentleman.n.01	51	59	gentlemen	3
person	man.n.01	gentleman.n.01	51	59	man	1
person	man.n.01	guy.n.01	1485	1941	guy	1813
person	man.n.01	guy.n.01	1485	1941	guys	81
person	man.n.01	guy.n.01	1485	1941	man	7
person	man.n.01	guy.n.01	1485	1941	two guys	6
person	man.n.01	guy.n.01	1485	1941	asian guy	4
person	man.n.01	guy.n.01	1485	1941	person	3
person	man.n.01	guy.n.01	1485	1941	surfer	2
person	man.n.01	guy.n.01	1485	1941	old guy	2
person	man.n.01	guy.n.01	1485	1941	guy sitting	2
person	man.n.01	guy.n.01	1485	1941	three guys	2
person	man.n.01	guy.n.01	1485	1941	creepy guy	2
person	man.n.01	guy.n.01	1485	1941	guy in a white	1
person	man.n.01	guy.n.01	1485	1941	other guys standing	1
person	man.n.01	guy.n.01	1485	1941	young guy	1
person	man.n.01	guy.n.01	1485	1941	guys are watching	1
person	man.n.01	guy.n.01	1485	1941	guy dipping	1
person	man.n.01	guy.n.01	1485	1941	guy wearing green	1
person	man.n.01	guy.n.01	1485	1941	older guy	1
person	man.n.01	guy.n.01	1485	1941	guy soaking wet	1
person	man.n.01	guy.n.01	1485	1941	guy`s hand	1
person	man.n.01	guy.n.01	1485	1941	bald guy	1
person	man.n.01	guy.n.01	1485	1941	guy watching	1
person	man.n.01	guy.n.01	1485	1941	tall guy	1
person	man.n.01	guy.n.01	1485	1941	guy biting	1
person	man.n.01	guy.n.01	1485	1941	guy`s back	1
person	man.n.01	guy.n.01	1485	1941	guy leaning	1
person	man.n.01	guy.n.01	1485	1941	two guys wear white	1
person	man.n.01	guy.n.01	1485	1941	guys face	1
person	man.n.01	iron_man.n.01	1	1	iron man	1
person	man.n.01	macaroni.n.01	28	52	macaroni	45
person	man.n.01	macaroni.n.01	28	52	macaroni noodle	6
person	man.n.01	macaroni.n.01	28	52	yellow macaroni	1
person	man.n.01	man.n.01	25745	40849	man	39034
person	man.n.01	man.n.01	25745	40849	men	961
person	man.n.01	man.n.01	25745	40849	two men	100
person	man.n.01	man.n.01	25745	40849	young man	41
person	man.n.01	man.n.01	25745	40849	person	36
person	man.n.01	man.n.01	25745	40849	bald man	30
person	man.n.01	man.n.01	25745	40849	old man	24
person	man.n.01	man.n.01	25745	40849	man's	24
person	man.n.01	man.n.01	25745	40849	three men	20
person	man.n.01	man.n.01	25745	40849	mans head	18
person	man.n.01	man.n.01	25745	40849	man wearing	17
person	man.n.01	man.n.01	25745	40849	man sitting	15
person	man.n.01	man.n.01	25745	40849	mans face	13
person	man.n.01	man.n.01	25745	40849	standing man	9
person	man.n.01	man.n.01	25745	40849	older man	8
person	man.n.01	man.n.01	25745	40849	guy	8
person	man.n.01	man.n.01	25745	40849	man riding	8
person	man.n.01	man.n.01	25745	40849	four men	8
person	man.n.01	man.n.01	25745	40849	boy	8
person	man.n.01	man.n.01	25745	40849	elderly man	8
person	man.n.01	man.n.01	25745	40849	man with	7
person	man.n.01	man.n.01	25745	40849	black man	7
person	man.n.01	man.n.01	25745	40849	asian man	7
person	man.n.01	man.n.01	25745	40849	man looking	7
person	man.n.01	man.n.01	25745	40849	man smiling	6
person	man.n.01	man.n.01	25745	40849	man leaning	6
person	man.n.01	man.n.01	25745	40849	man`s hand	6
person	man.n.01	man.n.01	25745	40849	young men	5
person	man.n.01	man.n.01	25745	40849	orange man	5
person	man.n.01	man.n.01	25745	40849	blacksuit man	5
person	man.n.01	man.n.01	25745	40849	green man	5
person	man.n.01	man.n.01	25745	40849	man is young	5
person	man.n.01	man.n.01	25745	40849	player	4
person	man.n.01	man.n.01	25745	40849	man is surfing	4
person	man.n.01	man.n.01	25745	40849	walking man	4
person	man.n.01	man.n.01	25745	40849	man jumping	4
person	man.n.01	man.n.01	25745	40849	skier	4
person	man.n.01	man.n.01	25745	40849	man is	4
person	man.n.01	man.n.01	25745	40849	smiling man	4
person	man.n.01	man.n.01	25745	40849	he (man)	4
person	man.n.01	man.n.01	25745	40849	bending man	4
person	man.n.01	man.n.01	25745	40849	bearded man	4
person	man.n.01	man.n.01	25745	40849	balding man	4
person	man.n.01	man.n.01	25745	40849	uniformed men	4
person	man.n.01	man.n.01	25745	40849	gingerbread man	4
person	man.n.01	man.n.01	25745	40849	sitting man	3
person	man.n.01	man.n.01	25745	40849	man in	3
person	man.n.01	man.n.01	25745	40849	man is standing	3
person	man.n.01	man.n.01	25745	40849	man.	3
person	man.n.01	man.n.01	25745	40849	man is smiling	3
person	man.n.01	man.n.01	25745	40849	skateboarder	3
person	man.n.01	man.n.01	25745	40849	there is a man	3
person	man.n.01	man.n.01	25745	40849	man wearing orange	3
person	man.n.01	man.n.01	25745	40849	man wearing blue	3
person	man.n.01	man.n.01	25745	40849	man has beard	3
person	man.n.01	man.n.01	25745	40849	man bending	3
person	man.n.01	man.n.01	25745	40849	man is wearing	3
person	man.n.01	man.n.01	25745	40849	this is a man	3
person	man.n.01	man.n.01	25745	40849	grown man	3
person	man.n.01	man.n.01	25745	40849	tall man	3
person	man.n.01	man.n.01	25745	40849	blurry man	2
person	man.n.01	man.n.01	25745	40849	white man	2
person	man.n.01	man.n.01	25745	40849	shirt	2
person	man.n.01	man.n.01	25745	40849	back of a man	2
person	man.n.01	man.n.01	25745	40849	surfer	2
person	man.n.01	man.n.01	25745	40849	mans shoulder	2
person	man.n.01	man.n.01	25745	40849	man pointing	2
person	man.n.01	man.n.01	25745	40849	man is light skinned	2
person	man.n.01	man.n.01	25745	40849	mans pullover	2
person	man.n.01	man.n.01	25745	40849	man in blue	2
person	man.n.01	man.n.01	25745	40849	man in red	2
person	man.n.01	man.n.01	25745	40849	man flying	2
person	man.n.01	man.n.01	25745	40849	man in black	2
person	man.n.01	man.n.01	25745	40849	naked man	2
person	man.n.01	man.n.01	25745	40849	on man	2
person	man.n.01	man.n.01	25745	40849	an old man	2
person	man.n.01	man.n.01	25745	40849	man performing	2
person	man.n.01	man.n.01	25745	40849	man wearing red	2
person	man.n.01	man.n.01	25745	40849	3 men	2
person	man.n.01	man.n.01	25745	40849	man wearing black	2
person	man.n.01	man.n.01	25745	40849	seated man	2
person	man.n.01	man.n.01	25745	40849	people	2
person	man.n.01	man.n.01	25745	40849	mans hand	2
person	man.n.01	man.n.01	25745	40849	man has	2
person	man.n.01	man.n.01	25745	40849	man sitting down	2
person	man.n.01	man.n.01	25745	40849	man is looking	2
person	man.n.01	man.n.01	25745	40849	blond man	2
person	man.n.01	man.n.01	25745	40849	man .	2
person	man.n.01	man.n.01	25745	40849	glowing man	2
person	man.n.01	man.n.01	25745	40849	men sitting	2
person	man.n.01	man.n.01	25745	40849	man seated	2
person	man.n.01	man.n.01	25745	40849	2 men	2
person	man.n.01	man.n.01	25745	40849	best man	2
person	man.n.01	man.n.01	25745	40849	military man	2
person	man.n.01	man.n.01	25745	40849	men standing	2
person	man.n.01	man.n.01	25745	40849	man swinging	2
person	man.n.01	man.n.01	25745	40849	man smiles	2
person	man.n.01	man.n.01	25745	40849	red and blue men	1
person	man.n.01	man.n.01	25745	40849	bald men	1
person	man.n.01	man.n.01	25745	40849	bored man	1
person	man.n.01	man.n.01	25745	40849	military men	1
person	man.n.01	man.n.01	25745	40849	man`s legs	1
person	man.n.01	man.n.01	25745	40849	man with hairy calve	1
person	man.n.01	man.n.01	25745	40849	man's flipflops	1
person	man.n.01	man.n.01	25745	40849	man isdriving	1
person	man.n.01	man.n.01	25745	40849	man next to pack	1
person	man.n.01	man.n.01	25745	40849	woman	1
person	man.n.01	man.n.01	25745	40849	4 men	1
person	man.n.01	man.n.01	25745	40849	short man	1
person	man.n.01	man.n.01	25745	40849	man at	1
person	man.n.01	man.n.01	25745	40849	right of man	1
person	man.n.01	man.n.01	25745	40849	man's head band	1
person	man.n.01	man.n.01	25745	40849	man reaching	1
person	man.n.01	man.n.01	25745	40849	man has remote	1
person	man.n.01	man.n.01	25745	40849	man is crossing	1
person	man.n.01	man.n.01	25745	40849	man is riding	1
person	man.n.01	man.n.01	25745	40849	two men standing	1
person	man.n.01	man.n.01	25745	40849	two men walking	1
person	man.n.01	man.n.01	25745	40849	man shaving	1
person	man.n.01	man.n.01	25745	40849	man with half beard	1
person	man.n.01	man.n.01	25745	40849	dress shoes on man	1
person	man.n.01	man.n.01	25745	40849	man bare chested	1
person	man.n.01	man.n.01	25745	40849	man in a green	1
person	man.n.01	man.n.01	25745	40849	man in orange	1
person	man.n.01	man.n.01	25745	40849	teen	1
person	man.n.01	man.n.01	25745	40849	mans lapel	1
person	man.n.01	man.n.01	25745	40849	leg	1
person	man.n.01	man.n.01	25745	40849	mans lap	1
person	man.n.01	man.n.01	25745	40849	batter	1
person	man.n.01	man.n.01	25745	40849	man black	1
person	man.n.01	man.n.01	25745	40849	homeless man	1
person	man.n.01	man.n.01	25745	40849	officer	1
person	man.n.01	man.n.01	25745	40849	flying man	1
person	man.n.01	man.n.01	25745	40849	man ready to hit	1
person	man.n.01	man.n.01	25745	40849	competitors	1
person	man.n.01	man.n.01	25745	40849	another man	1
person	man.n.01	man.n.01	25745	40849	surf instructor	1
person	man.n.01	man.n.01	25745	40849	handsome man	1
person	man.n.01	man.n.01	25745	40849	he	1
person	man.n.01	man.n.01	25745	40849	second man	1
person	man.n.01	man.n.01	25745	40849	umpire	1
person	man.n.01	man.n.01	25745	40849	sh food	1
person	man.n.01	man.n.01	25745	40849	pitcher	1
person	man.n.01	man.n.01	25745	40849	police	1
person	man.n.01	man.n.01	25745	40849	man wearing white	1
person	man.n.01	man.n.01	25745	40849	men wearing black	1
person	man.n.01	man.n.01	25745	40849	man in yellow	1
person	man.n.01	man.n.01	25745	40849	bridegroom	1
person	man.n.01	man.n.01	25745	40849	red man	1
person	man.n.01	man.n.01	25745	40849	an older man	1
person	man.n.01	man.n.01	25745	40849	standing	1
person	man.n.01	man.n.01	25745	40849	six men	1
person	man.n.01	man.n.01	25745	40849	left man	1
person	man.n.01	man.n.01	25745	40849	2nd man	1
person	man.n.01	man.n.01	25745	40849	man wearing gray	1
person	man.n.01	man.n.01	25745	40849	mountian	1
person	man.n.01	man.n.01	25745	40849	man is walking	1
person	man.n.01	man.n.01	25745	40849	he face of a man	1
person	man.n.01	man.n.01	25745	40849	man is wearing black	1
person	man.n.01	man.n.01	25745	40849	man is wind surfing	1
person	man.n.01	man.n.01	25745	40849	driver	1
person	man.n.01	man.n.01	25745	40849	men's	1
person	man.n.01	man.n.01	25745	40849	figure	1
person	man.n.01	man.n.01	25745	40849	these is	1
person	man.n.01	man.n.01	25745	40849	serving man	1
person	man.n.01	man.n.01	25745	40849	man's appron	1
person	man.n.01	man.n.01	25745	40849	smiling woman	1
person	man.n.01	man.n.01	25745	40849	men wearing	1
person	man.n.01	man.n.01	25745	40849	infielder	1
person	man.n.01	man.n.01	25745	40849	tournament official	1
person	man.n.01	man.n.01	25745	40849	seven men	1
person	man.n.01	man.n.01	25745	40849	man weariing	1
person	man.n.01	man.n.01	25745	40849	man winding up	1
person	man.n.01	man.n.01	25745	40849	linesman	1
person	man.n.01	man.n.01	25745	40849	man is throwing	1
person	man.n.01	man.n.01	25745	40849	skater	1
person	man.n.01	man.n.01	25745	40849	trainer	1
person	man.n.01	man.n.01	25745	40849	garbageman	1
person	man.n.01	man.n.01	25745	40849	man looking to right	1
person	man.n.01	man.n.01	25745	40849	man helping	1
person	man.n.01	man.n.01	25745	40849	man in green	1
person	man.n.01	man.n.01	25745	40849	man wearing green	1
person	man.n.01	man.n.01	25745	40849	man wearing tshirt	1
person	man.n.01	man.n.01	25745	40849	sweatsuit	1
person	man.n.01	man.n.01	25745	40849	man is visible	1
person	man.n.01	man.n.01	25745	40849	man talking	1
person	man.n.01	man.n.01	25745	40849	man looking down	1
person	man.n.01	man.n.01	25745	40849	man's winter coat	1
person	man.n.01	man.n.01	25745	40849	man's face	1
person	man.n.01	man.n.01	25745	40849	injured man	1
person	man.n.01	man.n.01	25745	40849	men loading	1
person	man.n.01	man.n.01	25745	40849	man is eating	1
person	man.n.01	man.n.01	25745	40849	other man	1
person	man.n.01	man.n.01	25745	40849	man w/phone	1
person	man.n.01	man.n.01	25745	40849	man is playing	1
person	man.n.01	man.n.01	25745	40849	man is preparing	1
person	man.n.01	man.n.01	25745	40849	man is barefoot	1
person	man.n.01	man.n.01	25745	40849	man not wearing	1
person	man.n.01	man.n.01	25745	40849	man`s hat	1
person	man.n.01	man.n.01	25745	40849	dark-skinned man	1
person	man.n.01	man.n.01	25745	40849	man is holding	1
person	man.n.01	man.n.01	25745	40849	sitted man	1
person	man.n.01	man.n.01	25745	40849	two men with sunglas	1
person	man.n.01	man.n.01	25745	40849	mustachioed man	1
person	man.n.01	man.n.01	25745	40849	man in gray	1
person	man.n.01	man.n.01	25745	40849	blue man	1
person	man.n.01	man.n.01	25745	40849	man is weighing	1
person	man.n.01	man.n.01	25745	40849	man holds	1
person	man.n.01	man.n.01	25745	40849	man reflected	1
person	man.n.01	man.n.01	25745	40849	man in a suit coat	1
person	man.n.01	man.n.01	25745	40849	man in uniform top	1
person	man.n.01	man.n.01	25745	40849	man that is young	1
person	man.n.01	man.n.01	25745	40849	man picking	1
person	man.n.01	man.n.01	25745	40849	man on the right	1
person	man.n.01	man.n.01	25745	40849	dark man	1
person	man.n.01	man.n.01	25745	40849	man`s hair	1
person	man.n.01	man.n.01	25745	40849	suited man	1
person	man.n.01	man.n.01	25745	40849	vast man	1
person	man.n.01	man.n.01	25745	40849	man`s back	1
person	man.n.01	man.n.01	25745	40849	man walking forward	1
person	man.n.01	man.n.01	25745	40849	behind man	1
person	man.n.01	man.n.01	25745	40849	five men	1
person	man.n.01	man.n.01	25745	40849	man kneeling	1
person	man.n.01	man.n.01	25745	40849	ski-jumping man	1
person	man.n.01	man.n.01	25745	40849	drunk man	1
person	man.n.01	man.n.01	25745	40849	kneepads on a man	1
person	man.n.01	man.n.01	25745	40849	man on a skateboar	1
person	man.n.01	man.n.01	25745	40849	topless man	1
person	man.n.01	man.n.01	25745	40849	darkhaired man	1
person	man.n.01	man.n.01	25745	40849	old man's	1
person	man.n.01	man.n.01	25745	40849	men riding	1
person	man.n.01	man.n.01	25745	40849	man steering	1
person	man.n.01	man.n.01	25745	40849	man is jumping	1
person	man.n.01	man.n.01	25745	40849	man is wearing short	1
person	man.n.01	man.n.01	25745	40849	man kicking	1
person	man.n.01	man.n.01	25745	40849	elder man	1
person	man.n.01	man.n.01	25745	40849	middle man	1
person	man.n.01	man.n.01	25745	40849	blonde man	1
person	man.n.01	man.n.01	25745	40849	man sleeping	1
person	man.n.01	man.n.01	25745	40849	man wearing khaki	1
person	man.n.01	man.n.01	25745	40849	man made rock wall	1
person	man.n.01	man.n.01	25745	40849	behind the men	1
person	man.n.01	man.n.01	25745	40849	man looks inquisitiv	1
person	man.n.01	man.n.01	25745	40849	man wears a	1
person	man.n.01	man.n.01	25745	40849	man's short	1
person	man.n.01	man.n.01	25745	40849	man can	1
person	man.n.01	man.n.01	25745	40849	man`s moustache	1
person	man.n.01	man.n.01	25745	40849	man bent	1
person	man.n.01	man.n.01	25745	40849	men walking	1
person	man.n.01	man.n.01	25745	40849	back man	1
person	man.n.01	man.n.01	25745	40849	breaded man	1
person	man.n.01	man.n.01	25745	40849	hooded man	1
person	man.n.01	man.n.01	25745	40849	hurt man	1
person	man.n.01	man.n.01	25745	40849	men's brown	1
person	man.n.01	man.n.01	25745	40849	men jumping	1
person	man.n.01	man.n.01	25745	40849	man`s shirt	1
person	man.n.01	man.n.01	25745	40849	brownhair man	1
person	man.n.01	man.n.01	25745	40849	caucasian man	1
person	man.n.01	man.n.01	25745	40849	man`s wrist	1
person	man.n.01	man.n.01	25745	40849	man wearing a	1
person	man.n.01	man.n.01	25745	40849	bad man	1
person	man.n.01	man.n.01	25745	40849	man paddle	1
person	man.n.01	man.n.01	25745	40849	man`s feet	1
person	man.n.01	man.n.01	25745	40849	talking man	1
person	man.n.01	man.n.01	25745	40849	mans shadow	1
person	man.n.01	man.n.01	25745	40849	man's red-shirt	1
person	man.n.01	man.n.01	25745	40849	last man	1
person	man.n.01	man.n.01	25745	40849	fair-skinned man	1
person	man.n.01	man.n.01	25745	40849	barefoot man	1
person	man.n.01	man.n.01	25745	40849	man stretching	1
person	man.n.01	man.n.01	25745	40849	men playing	1
person	man.n.01	man.n.01	25745	40849	kitesurfing man	1
person	man.n.01	man.n.01	25745	40849	man`s pant	1
person	man.n.01	man.n.01	25745	40849	man bald	1
person	man.n.01	man.n.01	25745	40849	man lying	1
person	man.n.01	man.n.01	25745	40849	sad man	1
person	man.n.01	man.n.01	25745	40849	crouched man	1
person	man.n.01	man.n.01	25745	40849	man touching	1
person	man.n.01	man.n.01	25745	40849	ancient man	1
person	man.n.01	man.n.01	25745	40849	lone man	1
person	man.n.01	man.n.01	25745	40849	little man	1
person	man.n.01	man.n.01	25745	40849	chinese man	1
person	man.n.01	man.n.01	25745	40849	man remote	1
person	man.n.01	man.n.01	25745	40849	man dragging	1
person	man.n.01	man.n.01	25745	40849	man hand	1
person	man.n.01	man.n.01	25745	40849	man taking picure	1
person	man.n.01	man.n.01	25745	40849	jumping men	1
person	man.n.01	man.n.01	25745	40849	men posing	1
person	man.n.01	man.n.01	25745	40849	chubby man	1
person	man.n.01	man.n.01	25745	40849	waiting man	1
person	man.n.01	man.n.01	25745	40849	men stand	1
person	man.n.01	man.n.01	25745	40849	man  in black	1
person	man.n.01	man.n.01	25745	40849	man is carrying	1
person	man.n.01	man.n.01	25745	40849	man is swimming	1
person	man.n.01	man.n.01	25745	40849	man feeding	1
person	man.n.01	man.n.01	25745	40849	man with curved back	1
person	man.n.01	man.n.01	25745	40849	on mans head	1
person	man.n.01	man.n.01	25745	40849	big man	1
person	man.n.01	man.n.01	25745	40849	standing man.	1
person	man.n.01	man.n.01	25745	40849	½-man	1
person	man.n.01	man.n.01	25745	40849	man in flame helmet	1
person	man.n.01	man.n.01	25745	40849	man in horn hat	1
person	man.n.01	man.n.01	25745	40849	man waiting	1
person	man.n.01	man.n.01	25745	40849	away from the man	1
person	man.n.01	man.n.01	25745	40849	behind the man	1
person	man.n.01	man.n.01	25745	40849	man in front	1
person	man.n.01	man.n.01	25745	40849	near the man	1
person	man.n.01	man.n.01	25745	40849	underneath the man	1
person	man.n.01	man.n.01	25745	40849	man not snowboarding	1
person	man.n.01	man.n.01	25745	40849	man's barefoot	1
person	man.n.01	man.n.01	25745	40849	snowboarding man	1
person	man.n.01	man.n.01	25745	40849	man watching	1
person	man.n.01	man.n.01	25745	40849	man´s foot	1
person	man.n.01	man.n.01	25745	40849	man`s sneakers	1
person	man.n.01	old-timer.n.02	16	18	antique	10
person	man.n.01	old-timer.n.02	16	18	antiques	7
person	man.n.01	old-timer.n.02	16	18	an antique	1
person	man.n.01	peter_pan.n.01	1	1	peter pan	1
person	man.n.01	seth.n.01	1	1	seth	1
person	man.n.01	sir.n.01	1	1	sir	1
person	man.n.01	stud.n.01	53	83	stud	50
person	man.n.01	stud.n.01	53	83	studs	31
person	man.n.01	stud.n.01	53	83	dark studs	1
person	man.n.01	stud.n.01	53	83	wooden stud	1
person	man.n.01	white_man.n.01	1	1	white man	1
person	man.n.01	wolf.n.04	1	1	masher	1
person	professional.n.01	demonstrator.n.01	1	1	demonstrators	1
person	professional.n.01	doctor.n.01	6	11	doctor	7
person	professional.n.01	doctor.n.01	6	11	doctors	3
person	professional.n.01	doctor.n.01	6	11	doc	1
person	professional.n.01	health_professional.n.01	1	1	caregiver	1
person	professional.n.01	lincoln.n.01	4	4	abraham lincoln	4
person	professional.n.01	mann.n.01	1	1	mann	1
person	professional.n.01	nurse.n.01	4	4	nurse	3
person	professional.n.01	nurse.n.01	4	4	nurses	1
person	professional.n.01	richards.n.01	2	2	richards 2011	1
person	professional.n.01	richards.n.01	2	2	richards	1
person	professional.n.01	spock.n.01	1	1	spock	1
person	professional.n.01	teacher.n.01	14	14	instructor	7
person	professional.n.01	teacher.n.01	14	14	teacher	7
person	professional.n.01	veterinarian.n.01	1	1	vets	1
