,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
253,253,2365614,2535477,airplane,1.0,1.0,,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,syn-plane,"[0, 0, 0, 1]","[nan, nan, nan, 'linguistic']","[['airplane', 'plane'], ['airplane', 'wheel', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane']]",True,True,syn
254,254,2365614,2535477,bike,,,1.0,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,,"[2, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['bike'], ['bike'], ['bike'], ['bike']]",False,False,
255,255,2365614,2535477,boat,,,,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,,"[0, 2, 1, 2]","[nan, 'visual', 'visual', 'linguistic']","[['boat'], ['airplane', 'wheel', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane']]",False,False,
256,256,2365614,2535477,coocked,0.75,1.0,,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'bounding box']","[['coocked'], ['coocked'], ['coocked'], ['coocked']]",True,True,random
257,257,2365614,2535477,helicopter,,,,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['helicopter'], ['airplane', 'wheel', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane']]",False,False,
258,258,2365614,2535477,man,,,1.0,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,,"[1, 2, 1, 2]","['visual', 'bounding box', 'bounding box', 'bounding box']","[['man'], ['man'], ['man'], ['man']]",False,False,
259,259,2365614,2535477,plane,,,,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,,"[0, 0, 0, 1]","[nan, nan, nan, 'linguistic']","[['airplane', 'plane'], ['airplane', 'wheel', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane']]",False,False,
260,260,2365614,2535477,truck,,,,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,,"[1, 2, 1, 2]","['visual', 'visual', 'visual', 'linguistic']","[['truck'], ['airplane', 'wheel', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane'], ['airplane', 'boat', 'helicopter', 'truck', 'plane']]",False,False,
261,261,2365614,2535477,wheel,,,0.6666666666666666,http://object-naming-amore.upf.edu//2365614_2535477_supercat_ambiguous.png,,"[2, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['wheel'], ['airplane', 'wheel', 'boat', 'helicopter', 'truck', 'plane'], ['wheel'], ['wheel']]",False,False,
262,262,2365794,2346707,bed,1.0,,,http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bed'], ['bed'], ['bed'], ['bed']]",True,False,vg_majority
263,263,2365794,2346707,bed cover,,,1.0,http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['bed cover', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer']]",False,False,
264,264,2365794,2346707,bed cvoer,1.0,1.0,,http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png,typo-bed cover,"[1, 1, 2, 1]","['linguistic', 'bounding box', 'bounding box', 'linguistic']","[['bed cover', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer']]",True,True,typo
265,265,2365794,2346707,bed sheet,,,1.0,http://object-naming-amore.upf.edu//2365794_2346707_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['bed sheet'], ['bed cover', 'bed sheet', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer'], ['bed cover', 'bed sheet', 'bed cvoer']]",False,False,
266,266,2366259,2119597,blazer,,,,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['jacket', 'blazer', 'suit jacket'], ['blazer'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket']]",False,False,
267,267,2366259,2119597,jacket,,,,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['jacket', 'blazer', 'suit jacket'], ['jacket', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket']]",False,False,
268,268,2366259,2119597,suit,,,,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['suit', 'tuxedo', 'tuxeod'], ['suit'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket']]",False,False,
269,269,2366259,2119597,suit jacket,,,,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['jacket', 'blazer', 'suit jacket'], ['jacket', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket']]",False,False,
270,270,2366259,2119597,tie,,,1.0,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,,"[1, 1, 2, 2]","['bounding box', 'visual', 'bounding box', 'bounding box']","[['tie'], ['tie'], ['tie'], ['tie']]",False,False,
271,271,2366259,2119597,tuxedo,,,,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['suit', 'tuxedo', 'tuxeod'], ['tuxedo', 'tuxeod'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket']]",False,False,
272,272,2366259,2119597,tuxeod,1.0,1.0,,http://object-naming-amore.upf.edu//2366259_2119597_supercat_unique.png,typo-tuxedo,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['suit', 'tuxedo', 'tuxeod'], ['tuxedo', 'tuxeod'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket'], ['suit', 'jacket', 'tuxedo', 'tuxeod', 'blazer', 'suit jacket']]",True,True,typo
273,273,2366670,2170602,aircraft,,,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,,"[1, 1, 0, 0]","['visual', 'visual', nan, nan]","[['aircraft'], ['aircraft'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider']]",False,False,
274,274,2366670,2170602,airplane,,,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,,"[1, 1, 1, 1]","['visual', 'visual', 'visual', 'visual']","[['airplane', 'plane'], ['paraglider', 'airplane', 'vehicle', 'glider', 'numbers', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider']]",False,False,
275,275,2366670,2170602,glider,,,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['paraglider', 'glider', 'hang glider'], ['paraglider', 'airplane', 'vehicle', 'glider', 'numbers', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider']]",False,False,
276,276,2366670,2170602,hang glider,,,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['paraglider', 'glider', 'hang glider'], ['paraglider', 'airplane', 'vehicle', 'glider', 'numbers', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider']]",False,False,
277,277,2366670,2170602,numbers,1.0,,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,alternative,"[2, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['numbers'], ['paraglider', 'airplane', 'vehicle', 'glider', 'numbers', 'plane', 'hang glider'], ['numbers'], ['numbers']]",True,False,alternative
278,278,2366670,2170602,paraglider,,,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,,"[0, 1, 0, 0]","[nan, 'visual', nan, nan]","[['paraglider', 'glider', 'hang glider'], ['paraglider', 'airplane', 'vehicle', 'glider', 'numbers', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider']]",False,False,
279,279,2366670,2170602,plane,0.75,1.0,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,syn-airplane,"[1, 2, 1, 1]","['visual', 'visual', 'visual', 'visual']","[['airplane', 'plane'], ['paraglider', 'airplane', 'vehicle', 'glider', 'numbers', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider']]",True,True,syn
280,280,2366670,2170602,sky,,,1.0,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['sky'], ['sky'], ['sky'], ['sky']]",False,False,
281,281,2366670,2170602,vehicle,,,,http://object-naming-amore.upf.edu//2366670_2170602_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['vehicle'], ['paraglider', 'airplane', 'vehicle', 'glider', 'numbers', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider'], ['aircraft', 'paraglider', 'airplane', 'vehicle', 'glider', 'plane', 'hang glider']]",False,False,
282,282,2366853,2318040,baby,,,,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['toddler', 'baby'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person']]",False,False,
283,283,2366853,2318040,boy,1.0,,,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person']]",True,False,vg_majority
284,284,2366853,2318040,child,,,,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['child', 'kid'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person']]",False,False,
285,285,2366853,2318040,kid,1.0,1.0,,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,syn-child,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['child', 'kid'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person']]",True,True,syn
286,286,2366853,2318040,mirror,0.75,1.0,,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,alternative,"[2, 2, 2, 1]","['bounding box', 'visual', 'bounding box', 'bounding box']","[['mirror'], ['mirror'], ['mirror'], ['mirror']]",True,True,alternative
287,287,2366853,2318040,person,,,,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person']]",False,False,
288,288,2366853,2318040,shirt,,,1.0,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['shirt', 't-shirt'], ['shirt', 't-shirt'], ['shirt', 't-shirt'], ['shirt', 't-shirt']]",False,False,
289,289,2366853,2318040,t-shirt,,,1.0,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,,"[1, 1, 2, 1]","['visual', 'bounding box', 'bounding box', 'bounding box']","[['shirt', 't-shirt'], ['shirt', 't-shirt'], ['shirt', 't-shirt'], ['shirt', 't-shirt']]",False,False,
290,290,2366853,2318040,toddler,,,,http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['toddler', 'baby'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person'], ['child', 'toddler', 'boy', 'kid', 'baby', 'person']]",False,False,
291,291,2368596,617107,cap,,,,http://object-naming-amore.upf.edu//2368596_617107_supercat_unique.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['cap', 'hat'], ['cap', 'hat'], ['cap', 'hat'], ['cap', 'hat']]",False,False,
292,292,2368596,617107,face,1.0,1.0,,http://object-naming-amore.upf.edu//2368596_617107_supercat_unique.png,alternative,"[1, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['face'], ['face'], ['face'], ['face']]",True,True,alternative
293,293,2368596,617107,hat,1.0,,,http://object-naming-amore.upf.edu//2368596_617107_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['cap', 'hat'], ['cap', 'hat'], ['cap', 'hat'], ['cap', 'hat']]",True,False,vg_majority
294,294,2368930,615110,child,1.0,1.0,,http://object-naming-amore.upf.edu//2368930_615110_supercat_unique.png,syn-kid,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['girl', 'kid', 'child'], ['girl', 'kid', 'child'], ['girl', 'kid', 'child'], ['girl', 'kid', 'child']]",True,True,syn
295,295,2368930,615110,girl,1.0,,,http://object-naming-amore.upf.edu//2368930_615110_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['girl', 'kid', 'child'], ['girl', 'kid', 'child'], ['girl', 'kid', 'child'], ['girl', 'kid', 'child']]",True,False,vg_majority
296,296,2368930,615110,kid,,,,http://object-naming-amore.upf.edu//2368930_615110_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['girl', 'kid', 'child'], ['girl', 'kid', 'child'], ['girl', 'kid', 'child'], ['girl', 'kid', 'child']]",False,False,
297,297,2368930,615110,plate,,,1.0,http://object-naming-amore.upf.edu//2368930_615110_supercat_unique.png,,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['plate'], ['plate'], ['plate'], ['plate']]",False,False,
298,298,2368930,615110,tablecloth,1.0,1.0,,http://object-naming-amore.upf.edu//2368930_615110_supercat_unique.png,alternative,"[1, 2, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['tablecloth'], ['tablecloth'], ['tablecloth'], ['tablecloth']]",True,True,alternative
299,299,2369895,3861069,cargo,,,1.0,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['cargo'], ['cargo'], ['cargo'], ['cargo']]",False,False,
300,300,2369895,3861069,cart,,,,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon']]",False,False,
301,301,2369895,3861069,ground,1.0,,,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,alternative,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['ground'], ['ground'], ['ground'], ['ground']]",True,False,alternative
302,302,2369895,3861069,trailer,,,,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,,"[1, 1, 0, 0]","['visual', 'visual', nan, nan]","[['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon']]",False,False,
303,303,2369895,3861069,truck,,,,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,,"[1, 1, 2, 0]","['visual', 'visual', 'visual', nan]","[['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon']]",False,False,
304,304,2369895,3861069,vehicle,,,,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon']]",False,False,
305,305,2369895,3861069,wagon,,,,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon'], ['trailer', 'vehicle', 'truck', 'cart', 'wagon']]",False,False,
306,306,2369895,3861069,wheel,,,1.0,http://object-naming-amore.upf.edu//2369895_3861069_singleton_obj.png,,"[1, 1, 2, 1]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['wheel'], ['wheel'], ['wheel'], ['wheel']]",False,False,
307,307,2373164,734050,bear,,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,,"[1, 1, 2, 2]","['visual', 'visual', 'visual', 'visual']","[['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['teddy bear', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear']]",False,False,
308,308,2373164,734050,doll,,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,,"[1, 1, 0, 0]","['visual', 'visual', nan, nan]","[['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['doll'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear']]",False,False,
309,309,2373164,734050,lamb,,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'sheep'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear']]",False,False,
310,310,2373164,734050,sheep,,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'sheep'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear']]",False,False,
311,311,2373164,734050,stuffed animal,,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['stuffed animal'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear']]",False,False,
312,312,2373164,734050,teddy bear,,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,,"[1, 1, 2, 2]","['visual', 'visual', 'visual', 'visual']","[['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['teddy bear', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear']]",False,False,
313,313,2373164,734050,toy,,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['toy'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear'], ['lamb', 'teddy bear', 'toy', 'sheep', 'stuffed animal', 'doll', 'bear']]",False,False,
314,314,2373164,734050,wall,0.75,,,http://object-naming-amore.upf.edu//2373164_734050_supercat_unique.png,alternative,"[1, 1, 2, 2]","['bounding box', 'visual', 'bounding box', 'bounding box']","[['wall'], ['wall'], ['wall'], ['wall']]",True,False,alternative
315,315,2373830,2842967,belt,,,1.0,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,,"[1, 2, 2, 2]","['bounding box', 'other', 'other', 'bounding box']","[['belt'], ['belt'], ['belt'], ['belt']]",False,False,
316,316,2373830,2842967,horse,1.0,,,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['horse'], ['horse'], ['horse'], ['horse']]",True,False,vg_majority
317,317,2373830,2842967,jar,1.0,1.0,,http://object-naming-amore.upf.edu//2373830_2842967_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['jar'], ['jar'], ['jar'], ['jar']]",True,True,random
318,318,2373931,1674850,bike,1.0,1.0,,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,syn-motorcycle,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike']]",True,True,syn
319,319,2373931,1674850,motorccle,0.75,1.0,,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,typo-motorcycle,"[1, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike']]",True,True,typo
320,320,2373931,1674850,motorcycle,1.0,,,http://object-naming-amore.upf.edu//2373931_1674850_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike'], ['motorccle', 'motorcycle', 'bike']]",True,False,vg_majority
321,321,2374968,724236,airplane,,,,http://object-naming-amore.upf.edu//2374968_724236_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane']]",False,False,
322,322,2374968,724236,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2374968_724236_singleton_obj.png,syn-airplane,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane'], ['airplane', 'plane']]",True,True,syn
323,323,2374968,724236,theatre,1.0,1.0,,http://object-naming-amore.upf.edu//2374968_724236_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['theatre'], ['theatre'], ['theatre'], ['theatre']]",True,True,random
324,324,2375246,2269180,bed,,,1.0,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 2, 0, 2]","['bounding box', 'bounding box', nan, 'bounding box']","[['bed'], ['bed'], ['bed', 'sheets', 'cover', 'blanket'], ['bed']]",False,False,
325,325,2375246,2269180,blanket,1.0,1.0,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,syn-cover,"[0, 2, 0, 0]","[nan, 'visual', nan, nan]","[['sheets', 'cover', 'blanket'], ['cover', 'blanket'], ['bed', 'sheets', 'cover', 'blanket'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",True,True,syn
326,326,2375246,2269180,clothes,,,1.0,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 0, 0, 2]","['bounding box', nan, nan, 'bounding box']","[['clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['sheets', 'clothes']]",False,False,
327,327,2375246,2269180,coat,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 2, 0, 0]","['visual', 'visual', nan, nan]","[['coat', 'shirt', 'jacket'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
328,328,2375246,2269180,cover,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[0, 2, 0, 0]","[nan, 'visual', nan, nan]","[['sheets', 'cover', 'blanket'], ['cover', 'blanket'], ['bed', 'sheets', 'cover', 'blanket'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
329,329,2375246,2269180,jacket,,,,http://object-naming-amore.upf.edu//2375246_2269180_seed_ambiguous.png,,"[2, 2, 0, 0]","['visual', 'visual', nan, nan]","[['coat', 'shirt', 'jacket'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'clothes'], ['coat', 'shirt', 'jacket', 'cover', 'blanket']]",False,False,
