,index,image,object,name,correct1,correct2,correct3,image_url,control_type,rating,type,same_color,reliable1,reliable2,control_type_trimmed
253,253,2374644,586413,house,1.0,,,http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['house', 'building'], ['house', 'building'], ['house', 'building'], ['house', 'building']]",True,False,vg_majority
254,254,2374644,586413,shorts,0.75,1.0,,http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png,alternative,"[2, 2, 2, 2]","['bounding box', 'other', 'other', 'visual']","[['shorts'], ['shorts'], ['shorts'], ['shorts']]",True,True,alternative
255,255,2374644,586413,umbrella,,,1.0,http://object-naming-amore.upf.edu//2374644_586413_singleton_obj.png,,"[0, 2, 1, 2]","[nan, 'bounding box', 'bounding box', 'bounding box']","[['umbrella'], ['umbrella'], ['umbrella'], ['umbrella']]",False,False,
256,256,2375426,2950862,guy,,,,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['man', 'guy'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman']]",False,False,
257,257,2375426,2950862,man,,,,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['man', 'guy'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman']]",False,False,
258,258,2375426,2950862,pant,,,1.0,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,,"[2, 0, 0, 0]","['bounding box', nan, nan, nan]","[['pant'], ['pant'], ['pant'], ['pant']]",False,False,
259,259,2375426,2950862,person,,,,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['person', 'woman'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman']]",False,False,
260,260,2375426,2950862,script,0.75,1.0,,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,random,"[2, 2, 2, 2]","['other', 'other', 'visual', 'other']","[['script'], ['script'], ['script'], ['script']]",True,True,random
261,261,2375426,2950862,t-shirt,,,1.0,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,,"[2, 0, 0, 0]","['bounding box', nan, nan, nan]","[['t-shirt'], ['t-shirt'], ['t-shirt'], ['t-shirt']]",False,False,
262,262,2375426,2950862,woman,,,,http://object-naming-amore.upf.edu//2375426_2950862_singleton_obj.png,,"[0, 2, 0, 0]","[nan, 'visual', nan, nan]","[['person', 'woman'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman'], ['man', 'guy', 'person', 'woman']]",False,False,
263,263,2375539,2514958,clock,,,1.0,http://object-naming-amore.upf.edu//2375539_2514958_singleton_obj.png,,"[1, 2, 1, 2]","['visual', 'bounding box', 'bounding box', 'bounding box']","[['clock'], ['clock'], ['clock'], ['clock']]",False,False,
264,264,2375539,2514958,dog,1.0,,,http://object-naming-amore.upf.edu//2375539_2514958_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog']]",True,False,vg_majority
265,265,2375539,2514958,statue,,,,http://object-naming-amore.upf.edu//2375539_2514958_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog']]",False,False,
266,266,2375539,2514958,statuue,1.0,1.0,,http://object-naming-amore.upf.edu//2375539_2514958_singleton_obj.png,typo-statue,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog'], ['statuue', 'statue', 'dog']]",True,True,typo
267,267,2377664,564264,bench,1.0,,,http://object-naming-amore.upf.edu//2377664_564264_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['chair', 'bench'], ['chair', 'bench'], ['chair', 'bench'], ['chair', 'bench']]",True,False,vg_majority
268,268,2377664,564264,chair,,,,http://object-naming-amore.upf.edu//2377664_564264_singleton_obj.png,,"[0, 2, 1, 1]","[nan, 'visual', 'visual', 'visual']","[['chair', 'bench'], ['chair', 'bench'], ['chair', 'bench'], ['chair', 'bench']]",False,False,
269,269,2377664,564264,hand,1.0,1.0,,http://object-naming-amore.upf.edu//2377664_564264_singleton_obj.png,alternative,"[1, 2, 2, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['hand'], ['hand'], ['hand'], ['hand']]",True,True,alternative
270,270,2378580,3836155,fod,1.0,1.0,,http://object-naming-amore.upf.edu//2378580_3836155_supercat_unique.png,typo-food,"[1, 1, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['food', 'plate', 'soup', 'fod'], ['food', 'soup', 'fod'], ['food', 'soup', 'fod'], ['food', 'soup', 'fod']]",True,True,typo
271,271,2378580,3836155,food,,,,http://object-naming-amore.upf.edu//2378580_3836155_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'plate', 'soup', 'fod'], ['food', 'soup', 'fod'], ['food', 'soup', 'fod'], ['food', 'soup', 'fod']]",False,False,
272,272,2378580,3836155,plate,,,1.0,http://object-naming-amore.upf.edu//2378580_3836155_supercat_unique.png,,"[0, 1, 1, 2]","[nan, 'bounding box', 'bounding box', 'bounding box']","[['food', 'plate', 'soup', 'fod'], ['plate'], ['plate'], ['plate']]",False,False,
273,273,2378580,3836155,soup,1.0,,,http://object-naming-amore.upf.edu//2378580_3836155_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['food', 'plate', 'soup', 'fod'], ['food', 'soup', 'fod'], ['food', 'soup', 'fod'], ['food', 'soup', 'fod']]",True,False,vg_majority
274,274,2379767,1354596,building,,,,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['store', 'building', 'pizza hut', 'storefront', 'restaurabt', 'restaurant', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['building', 'house'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",False,False,
275,275,2379767,1354596,house,,,0.0,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,,"[2, 1, 2, 2]","['visual', 'visual', 'bounding box', 'visual']","[['house'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['building', 'house'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",False,False,
276,276,2379767,1354596,pizza hut,,,,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,,"[2, 0, 0, 0]","['visual', nan, nan, nan]","[['store', 'building', 'pizza hut', 'storefront', 'restaurabt', 'restaurant', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['pizza hut', 'restaurabt', 'restaurant'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",False,False,
277,277,2379767,1354596,restaurabt,0.75,1.0,,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,typo-restaurant,"[2, 1, 1, 1]","['linguistic', 'visual', 'linguistic', 'linguistic']","[['store', 'building', 'pizza hut', 'storefront', 'restaurabt', 'restaurant', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['pizza hut', 'restaurabt', 'restaurant'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",True,True,typo
278,278,2379767,1354596,restaurant,,,,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,,"[2, 0, 0, 0]","['visual', nan, nan, nan]","[['store', 'building', 'pizza hut', 'storefront', 'restaurabt', 'restaurant', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['pizza hut', 'restaurabt', 'restaurant'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",False,False,
279,279,2379767,1354596,shop,0.75,1.0,,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,syn-store,"[0, 1, 1, 1]","[nan, 'visual', 'visual', 'linguistic']","[['store', 'building', 'pizza hut', 'storefront', 'restaurabt', 'restaurant', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['store', 'storefront', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",True,True,syn
280,280,2379767,1354596,store,,,,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,,"[0, 1, 1, 0]","[nan, 'visual', 'visual', nan]","[['store', 'building', 'pizza hut', 'storefront', 'restaurabt', 'restaurant', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['store', 'storefront', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",False,False,
281,281,2379767,1354596,storefront,,,,http://object-naming-amore.upf.edu//2379767_1354596_singleton_obj.png,,"[0, 1, 1, 0]","[nan, 'visual', 'visual', nan]","[['store', 'building', 'pizza hut', 'storefront', 'restaurabt', 'restaurant', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop'], ['store', 'storefront', 'shop'], ['store', 'building', 'pizza hut', 'storefront', 'house', 'restaurabt', 'restaurant', 'shop']]",False,False,
282,282,2380079,711349,gil,1.0,0.5,,http://object-naming-amore.upf.edu//2380079_711349_singleton_obj.png,typo-girl,"[1, 2, 2, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['woman', 'gil', 'girl'], ['gil'], ['gil'], ['woman', 'gil', 'girl']]",True,True,typo
283,283,2380079,711349,girl,,,,http://object-naming-amore.upf.edu//2380079_711349_singleton_obj.png,,"[0, 1, 1, 0]","[nan, 'linguistic', 'linguistic', nan]","[['woman', 'gil', 'girl'], ['girl'], ['woman', 'girl'], ['woman', 'gil', 'girl']]",False,False,
284,284,2380079,711349,woman,1.0,,,http://object-naming-amore.upf.edu//2380079_711349_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['woman', 'gil', 'girl'], ['woman'], ['woman', 'girl'], ['woman', 'gil', 'girl']]",True,False,vg_majority
285,285,2380119,1350337,pizza,0.75,,,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,vg_majority,"[0, 0, 2, 0]","[nan, nan, 'bounding box', nan]","[['pizza slice', 'pizza'], ['pizza slice', 'pizzza slice', 'pizza'], ['pizza slice', 'pizzza slice', 'pizza'], ['pizza slice', 'pizza']]",True,False,vg_majority
286,286,2380119,1350337,pizza slice,,,,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['pizza slice', 'pizza'], ['pizza slice', 'pizzza slice', 'pizza'], ['pizza slice', 'pizzza slice', 'pizza'], ['pizza slice', 'pizza']]",False,False,
287,287,2380119,1350337,pizzza slice,0.75,0.5,,http://object-naming-amore.upf.edu//2380119_1350337_singleton_obj.png,typo-pizza slice,"[2, 0, 1, 1]","['linguistic', nan, 'linguistic', 'linguistic']","[['pizzza slice'], ['pizza slice', 'pizzza slice', 'pizza'], ['pizza slice', 'pizzza slice', 'pizza'], ['pizzza slice']]",True,True,typo
288,288,2381092,542505,shirt,,,,http://object-naming-amore.upf.edu//2381092_542505_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['t-shirt', 'shirt'], ['t-shirt', 'shirt'], ['t-shirt', 'shirt'], ['shirt']]",False,False,
289,289,2381092,542505,t-shirt,,,,http://object-naming-amore.upf.edu//2381092_542505_supercat_unique.png,,"[1, 2, 1, 1]","['visual', 'visual', 'visual', 'linguistic']","[['t-shirt', 'shirt'], ['t-shirt', 'shirt'], ['t-shirt', 'shirt'], ['t-shirt']]",False,False,
290,290,2381092,542505,tie,,,,http://object-naming-amore.upf.edu//2381092_542505_supercat_unique.png,,"[1, 0, 1, 0]","['bounding box', nan, 'bounding box', nan]","[['tie'], ['tie'], ['tie'], ['tie']]",False,False,
291,291,2381092,542505,veiny,1.0,1.0,,http://object-naming-amore.upf.edu//2381092_542505_supercat_unique.png,random,"[2, 2, 2, 2]","['other', 'other', 'other', 'other']","[['veiny'], ['veiny'], ['veiny'], ['veiny']]",True,True,random
292,292,2383432,694193,animal,,,,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak']]",False,False,
293,293,2383432,694193,bull,,,,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,,"[0, 0, 1, 0]","[nan, nan, 'visual', nan]","[['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak']]",False,False,
294,294,2383432,694193,cow,,,,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,,"[0, 0, 2, 0]","[nan, nan, 'visual', nan]","[['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak']]",False,False,
295,295,2383432,694193,sky,1.0,,,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,alternative,"[2, 2, 2, 2]","['bounding box', 'other', 'bounding box', 'bounding box']","[['sky'], ['sky'], ['sky'], ['sky']]",True,False,alternative
296,296,2383432,694193,yak,,,,http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak'], ['animal', 'bull', 'cow', 'yak']]",False,False,
297,297,2383959,529233,boy,,,,http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png,,"[1, 0, 0, 0]","['visual', nan, nan, nan]","[['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid']]",False,False,
298,298,2383959,529233,child,1.0,1.0,,http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png,syn-kid,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid']]",True,True,syn
299,299,2383959,529233,dotdog,0.75,1.0,,http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png,random,"[2, 2, 2, 2]","['other', 'linguistic', 'other', 'other']","[['dotdog'], ['dotdog'], ['dotdog'], ['dotdog']]",True,True,random
300,300,2383959,529233,kid,,,,http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid']]",False,False,
301,301,2383959,529233,toddler,,,,http://object-naming-amore.upf.edu//2383959_529233_supercat_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid'], ['toddler', 'boy', 'child', 'kid']]",False,False,
302,302,2385096,689912,clothing,,,,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['clothing'], ['clothing', 'persoin', 'dress', 'frock', 'toy'], ['clothing', 'dress', 'frock'], ['clothing']]",False,False,
303,303,2385096,689912,dress,1.0,,,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dress', 'frock'], ['clothing', 'persoin', 'dress', 'frock', 'toy'], ['clothing', 'dress', 'frock'], ['dress', 'frock']]",True,False,vg_majority
304,304,2385096,689912,frock,1.0,1.0,,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,syn-dress,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['dress', 'frock'], ['clothing', 'persoin', 'dress', 'frock', 'toy'], ['clothing', 'dress', 'frock'], ['dress', 'frock']]",True,True,syn
305,305,2385096,689912,persoin,0.0,0.75,,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,random,"[2, 1, 2, 1]","['linguistic', 'visual', 'linguistic', 'linguistic']","[['persoin'], ['clothing', 'persoin', 'dress', 'frock', 'toy'], ['persoin'], ['persoin']]",False,True,random
306,306,2385096,689912,toy,,,,http://object-naming-amore.upf.edu//2385096_689912_supercat_unique.png,,"[1, 1, 0, 1]","['other', 'visual', nan, 'visual']","[['toy'], ['clothing', 'persoin', 'dress', 'frock', 'toy'], ['toy'], ['toy']]",False,False,
307,307,2385974,684689,building,,,,http://object-naming-amore.upf.edu//2385974_684689_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['garage', 'building'], ['garage', 'building'], ['garage', 'building'], ['garage', 'building']]",False,False,
308,308,2385974,684689,car,0.5,,,http://object-naming-amore.upf.edu//2385974_684689_singleton_obj.png,alternative,"[2, 2, 0, 0]","['bounding box', 'bounding box', nan, nan]","[['car'], ['car'], ['car'], ['car']]",True,False,alternative
309,309,2385974,684689,garage,,,0.0,http://object-naming-amore.upf.edu//2385974_684689_singleton_obj.png,,"[0, 2, 1, 0]","[nan, 'bounding box', 'visual', nan]","[['garage', 'building'], ['garage', 'building'], ['garage', 'building'], ['garage', 'building']]",False,False,
310,310,2387333,1276884,bat,,,1.0,http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png,,"[2, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['bat'], ['bat'], ['bat'], ['bat']]",False,False,
311,311,2387333,1276884,boy,1.0,,,http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'child'], ['boy', 'child'], ['boy', 'child'], ['boy', 'child']]",True,False,vg_majority
312,312,2387333,1276884,child,,,,http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['boy', 'child'], ['boy', 'child'], ['boy', 'child'], ['boy', 'child']]",False,False,
313,313,2387333,1276884,shirt,,,1.0,http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt']]",False,False,
314,314,2387333,1276884,t-shirt,,,1.0,http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png,,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt']]",False,False,
315,315,2387333,1276884,t-shkrt,1.0,1.0,,http://object-naming-amore.upf.edu//2387333_1276884_singleton_obj.png,typo-t-shirt,"[1, 2, 1, 2]","['bounding box', 'bounding box', 'linguistic', 'bounding box']","[['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt'], ['t-shirt', 't-shkrt', 'shirt']]",True,True,typo
316,316,2388024,675908,bridge,1.0,,,http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['bridge', 'building'], ['bridge'], ['bridge'], ['bridge']]",True,False,vg_majority
317,317,2388024,675908,building,,,1.0,http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png,,"[2, 2, 2, 2]","['visual', 'bounding box', 'bounding box', 'bounding box']","[['bridge', 'building'], ['line', 'building'], ['building'], ['building']]",False,False,
318,318,2388024,675908,line,0.75,1.0,,http://object-naming-amore.upf.edu//2388024_675908_singleton_obj.png,alternative,"[2, 2, 2, 2]","['visual', 'other', 'other', 'other']","[['line'], ['line', 'building'], ['line'], ['line']]",True,True,alternative
319,319,2388889,1265919,bread,,,1.0,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,,"[2, 2, 1, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['bread', 'bun'], ['bread', 'bun'], ['bread', 'bun'], ['bread', 'bun']]",False,False,
320,320,2388889,1265919,bun,,,1.0,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,,"[2, 2, 1, 0]","['bounding box', 'bounding box', 'bounding box', nan]","[['bread', 'bun'], ['bread', 'bun'], ['bread', 'bun'], ['bread', 'bun']]",False,False,
321,321,2388889,1265919,colla,0.75,1.0,,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,random,"[2, 2, 2, 2]","['visual', 'other', 'other', 'other']","[['colla'], ['colla'], ['colla'], ['colla']]",True,True,random
322,322,2388889,1265919,hand,,,1.0,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,,"[0, 2, 1, 2]","[nan, 'bounding box', 'bounding box', 'bounding box']","[['hand'], ['hand'], ['hand'], ['hand']]",False,False,
323,323,2388889,1265919,hotdog,,,1.0,http://object-naming-amore.upf.edu//2388889_1265919_supercat_unique.png,,"[2, 2, 1, 2]","['bounding box', 'bounding box', 'bounding box', 'bounding box']","[['hotdog'], ['hotdog'], ['hotdog'], ['hotdog']]",False,False,
324,324,2390562,3827922,airplane,1.0,,,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane']]",True,False,vg_majority
325,325,2390562,3827922,airpllane,1.0,1.0,,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,typo-airplane,"[1, 2, 1, 1]","['linguistic', 'linguistic', 'linguistic', 'linguistic']","[['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane']]",True,True,typo
326,326,2390562,3827922,plane,1.0,1.0,,http://object-naming-amore.upf.edu//2390562_3827922_singleton_obj.png,syn-airplane,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane'], ['plane', 'airpllane', 'airplane']]",True,True,syn
327,327,2393350,473139,calf,,,,http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png,,"[1, 0, 1, 0]","['visual', nan, 'visual', nan]","[['calf', 'cow'], ['calf'], ['calf', 'cow'], ['calf', 'cow']]",False,False,
328,328,2393350,473139,cow,1.0,,,http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['calf', 'cow'], ['cow'], ['calf', 'cow'], ['calf', 'cow']]",True,False,vg_majority
329,329,2393350,473139,sachet,0.0,1.0,,http://object-naming-amore.upf.edu//2393350_473139_singleton_obj.png,random,"[2, 2, 2, 2]","['bounding box', 'visual', 'visual', 'visual']","[['sachet'], ['sachet'], ['sachet'], ['sachet']]",False,True,random
330,330,2393377,1220531,animal,,,,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'gaot'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']]",False,False,
331,331,2393377,1220531,cow,,,,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,,"[2, 2, 2, 2]","['visual', 'linguistic', 'visual', 'visual']","[['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['cow'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']]",False,False,
332,332,2393377,1220531,gaot,0.75,1.0,,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,typo-goat,"[1, 1, 1, 1]","['visual', 'linguistic', 'linguistic', 'linguistic']","[['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'gaot'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']]",True,True,typo
333,333,2393377,1220531,goat,1.0,,,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'gaot'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']]",True,False,vg_majority
334,334,2393377,1220531,ram,,,,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,,"[0, 0, 0, 2]","[nan, nan, nan, 'visual']","[['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'gaot'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']]",False,False,
335,335,2393377,1220531,sheep,,,,http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png,,"[2, 1, 2, 2]","['visual', 'linguistic', 'visual', 'visual']","[['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow'], ['sheep'], ['goat', 'animal', 'ram', 'sheep', 'gaot', 'cow']]",False,False,
336,336,2395068,458089,head,,,,http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png,,"[0, 1, 0, 0]","[nan, 'bounding box', nan, nan]","[['helmet', 'head'], ['head'], ['head'], ['head']]",False,False,
337,337,2395068,458089,helmet,1.0,,,http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png,vg_majority,"[0, 0, 0, 0]","[nan, nan, nan, nan]","[['helmet', 'head'], ['helmet'], ['helmet'], ['helmet']]",True,False,vg_majority
338,338,2395068,458089,sunglasses,0.5,1.0,,http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png,alternative,"[1, 1, 0, 0]","['bounding box', 'bounding box', nan, nan]","[['sunglasses'], ['sunglasses'], ['sunglasses'], ['sunglasses']]",True,True,alternative
