,domain,word1,word2,relation,same_object,subrelation,totalfreq,freq-w1-w2,freq-w2-w1,domain_w1,domain_w2,syn_w1,syn_w2
72891,animals_plants,sheep,mountain goat,crossclassified,,,2,1,1,animals_plants,animals_plants,0,0
72801,animals_plants,ostrich,turkey,crossclassified,,,2,1,1,animals_plants,animals_plants,0,0
72721,animals_plants,bull,stone,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
72719,animals_plants,cow,stone,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
72426,animals_plants,bear,cat,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
72260,animals_plants,kite,pole,crossclassified,,,2,2,0,vehicles,buildings,0,0
72256,animals_plants,kite,tree,crossclassified,,,2,2,0,vehicles,buildings,0,0
71815,animals_plants,dog,cub,crossclassified,,,2,2,0,animals_plants,home,0,0
71810,animals_plants,watch,cub,crossclassified,,,2,2,0,people,home,0,0
71809,animals_plants,watch,bear cub,crossclassified,,,2,2,0,people,animals_plants,0,0
71805,animals_plants,bear,cub,crossclassified,,,2,2,0,animals_plants,home,0,0
71421,animals_plants,cat,room,crossclassified,,,2,2,0,animals_plants,home,0,0
71287,animals_plants,statue,float,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
71282,animals_plants,cow,bear,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
71281,animals_plants,cow,float,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
71277,animals_plants,dog,float,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
71114,animals_plants,bull,vehicle,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
45806,animals_plants,flower,unknown,crossclassified,,,2,2,0,animals_plants,home,0,0
74423,animals_plants,bird,cage,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
45468,animals_plants,puppy,tile,crossclassified,,,2,2,0,animals_plants,home,0,0
17547,animals_plants,pigeon,wing,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
17462,animals_plants,stems,flower,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
17471,animals_plants,roots,flower,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
17481,animals_plants,flower,glass,crossclassified,,,2,2,0,animals_plants,home,0,0
17483,animals_plants,flower,leaves,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
17486,animals_plants,flower,jar,crossclassified,,,2,2,0,animals_plants,home,0,0
17522,animals_plants,sheep,cattle,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
17549,animals_plants,wing,feather,crossclassified,,,2,2,0,vehicles,animals_plants,0,0
17300,animals_plants,goat,lamp,crossclassified,,,2,2,0,animals_plants,home,0,0
17669,animals_plants,bird,sand,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
17704,animals_plants,llama,cow,crossclassified,,,2,1,1,animals_plants,animals_plants,0,0
17797,animals_plants,giraffe,leg,crossclassified,,,2,2,0,animals_plants,people,0,0
17863,animals_plants,sheep,lambs,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
17864,animals_plants,flock,grass,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
18155,animals_plants,horse,silhouette,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
17303,animals_plants,ram,lamp,crossclassified,,,2,2,0,animals_plants,home,0,0
17299,animals_plants,mountain goat,sheep,crossclassified,,,2,1,1,animals_plants,animals_plants,0,0
18635,animals_plants,ram,got,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
15192,animals_plants,cat,parrot,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
13860,animals_plants,sheep,dogs,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
13864,animals_plants,goats,dogs,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
14020,animals_plants,squire,animal,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
14095,animals_plants,cow,llama,crossclassified,,,2,1,1,animals_plants,animals_plants,0,0
14100,animals_plants,lama,alpaca,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
14350,animals_plants,cat,bike,crossclassified,,,2,2,0,animals_plants,vehicles,0,0
15199,animals_plants,pole,parrot,crossclassified,,,2,1,1,buildings,animals_plants,0,0
17298,animals_plants,sheep,lamp,crossclassified,,,2,2,0,animals_plants,home,0,0
15745,animals_plants,bird,crew,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
15862,animals_plants,crow,vulture,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
16172,animals_plants,animal,floor,crossclassified,,,2,1,1,animals_plants,home,0,0
16677,animals_plants,cat,face,crossclassified,,,2,2,0,animals_plants,people,0,0
17049,animals_plants,bull,shirt,crossclassified,,,2,2,0,animals_plants,clothing,0,0
17171,animals_plants,bobcat,leopard,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
18282,animals_plants,horse,bridle,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
18707,animals_plants,cat,pug,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
25551,animals_plants,bull,moose,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
24485,animals_plants,bull,mountain goat,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
21732,animals_plants,fish,pork chop,crossclassified,,,2,2,0,animals_plants,animals_plants,0,0
22317,animals_plants,horse,decoration,crossclassified,,,2,2,0,animals_plants,home,0,0
22489,animals_plants,giraffe,goat,crossclassified,,,2,1,1,animals_plants,animals_plants,0,0
