	HITId	AssignmentId	WorkerId	WorkTimeInSeconds	url	vg_obj_name	mn_obj_name	comments	same_object	correct_name	ambiguous_bbox
339	3SD15I2WD2USTTVDMT6DRJZ9GZH63H	3U84XHCDICDHMJWMEED9M5FQ5NW4ZK	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png	skier	person		Yes	2	
340	33K3E8REWWVRD5LFZXAZIDK4TP88X5	3WJEQKOXA82ZTCRVF4E87EHEKIK1A8	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png	skier	woman		Yes	2	
341	30F94FBDNRK3YMA2XZTCKCPZOZ4TB5	3FE2ERCCZX8RC84YAPUG95JHCFTOPX	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2408704_256548_supercat_unique.png	wrap	wax paper		Yes	2	
342	3L2OEKSTW9AGDABP4TW11RRDVV28YB	3N8OEVH1FRQ9R8SXVPH1K5ER2AXOOG	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//1159441_1593550_singleton_obj.png	skier	girl		Yes	2	
343	3WGZLY9VCHMDFZGY8X9NO6HCD7W8D3	3AAPLD8UCCHFCJBINT8AU6NDPWVTHE	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2373343_3727759_supercat_unique.png	hat	sleeping mask		Yes	2	
344	3XU9MCX6VOCWUUXEAHV6J4LD68V2R0	3I2PTA7R3TUTMTKYCAHC2TSIX60QK1	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png	batter	man		Yes	2	
345	3XU9MCX6VOCWUUXEAHV6J4LD68V2R0	3K9FOBBF2HJJ32POHI1WDZASHV7NL3	A91P6MTYV299S	10	http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png	batter	man		Yes	0	
346	3X2YVV51PU4UD5W4Q75Y1KJP6HVW1F	3X3OR7WPZZ0Y0V2KBGCDV2KXS0FL8K	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png	batter	player		Yes	2	
347	3DWGDA5POF4HYGWZ0X02FI0BZ8U1VB	3FFJ6VRIL1OES5PBV92LA7MNSY6I0D	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2373343_3727759_supercat_unique.png	hat	mask		Yes	2	
348	3YGE63DIN8XU6GBMUO1YNF0F1PPW0C	32UTUBMZ7GWKYYCLSWYT9D80R41BVR	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2373343_3727759_supercat_unique.png	hat	blindfold		Yes	2	
349	3VMV5CHJZ8FZP3IDDLLQLNGW4CWTGM	34MAJL3QP4NG1QPTT7I0I4ABQSP43F	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2412045_204088_singleton_obj.png	batter	boy		Yes	2	
350	3HYV4299H0WI75UY4SK7UOZXDJX8EW	3A7Y0R2P2OOIK6FSG3CSVMOYFKJJXO	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2373343_3727759_supercat_unique.png	hat	headband		Yes	2	
351	3XQ4XW3OD9C8V9XRP6VB9EQ9SAE2SO	3Z2R0DQ0JHE98AQ3EDG88GHAX3LE2M	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png	guy	boy		Yes	2	
352	304QEQWKZPKM172K32AO6LNTYNR0O5	308Q0PEVB8DWOZDOV5LE3INGV2WI9L	A91P6MTYV299S	7	http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png	guy	skater		Yes	2	
353	3R4QIDVOJPCZG64PHV67MYVJOMVEE1	34V1S5K3GS1GVFINT4CP6FXBMBI69W	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png	guy	t-shirt		No	-3	no
354	3BVS8WK9Q0VDP8UR3NU865NQDIPBI7	3Y54SXRO1LLKH5H2NSF9DLC3J4XUTG	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2376206_575136_supercat_unique.png	jacket	clothing		Yes	2	
355	3XT3KXP24ZY7JWDW7WD0VP1YZHE6IH	33C7UALJVLYLAOYGI6UUBNBJUUK184	A224CWDR7XXF53	22	http://object-naming-amore.upf.edu//2376206_575136_supercat_unique.png	jacket	clothes		No	-3	no
356	3TLFH2L6Y9O9A9A6E601JJMVUTS2TD	3NOKK93PR1813Q2J7XB9AHQZU6CEEP	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2403718_350333_singleton_obj.png	guy	man		Yes	2	
357	3H5TOKO3D9JDBPEHM7BW1ORFUZD642	3DQQ64TANGLZHHD01BLQQZW3FHNWPC	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2376206_575136_supercat_unique.png	jacket	outfit		Yes	2	
358	3S37Y8CWI80B54TNDPO0ZIQSI15W4S	3ZY8KE4ISJ3724EABEVJ423ZD4CVQX	A224CWDR7XXF53	40	http://object-naming-amore.upf.edu//2376206_575136_supercat_unique.png	jacket	jumper		Yes	0	
359	3Y3N5A7N4G9VYZDTYU6K69S8F0QYMO	3RWE2M8QWHA66602SPFDFFI4EXD0NO	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2376206_575136_supercat_unique.png	jacket	bench		No	-3	no
360	34ZTTGSNJXO0XJLWGN9D1IHAZ5AQH4	32VNZTT0A748KSAV4XJW02DRW6HR4I	A224CWDR7XXF53	27	http://object-naming-amore.upf.edu//2376206_575136_supercat_unique.png	jacket	jumpsuit		No	-1	no
361	3X7837UUADY3E7X2PEY07QGYCW36JT	3O6CYIULED1C9MLWIXKK05J2NYKWUD	A224CWDR7XXF53	30	http://object-naming-amore.upf.edu//2354096_3778271_seed_ambiguous.png	blazer	sleeve		No	-3	no
362	3WKGUBL7SZMVUAHO9BHYQ79CKU24L8	351SEKWQS0HUN8GWS0O8H7DN3WVDMD	A91P6MTYV299S	8	http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png	lady	girl		Yes	2	
363	3WRAAIUSBJZ5WTEUWVUDE4QZJD8AXB	33IZTU6J811BJ9YI3XL6NNFLB35XSR	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2354096_3778271_seed_ambiguous.png	blazer	hoodie		Yes	1	
364	3YO4AH2FPDKPMJF0IF2SVQITDO90QD	30ZX6P7VF8VHJQCVSERZ5WU22BHJ2C	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2354096_3778271_seed_ambiguous.png	blazer	sweater		Yes	2	
365	3L21G7IH47WY2AR458NMMH45HPW1YK	31JLPPHS2UUK5JZBCRX9W2GG7J23O1	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png	lady	player		Yes	2	
366	3D0LPO3EABZJY2Y5BALXYDHDA05YO3	39U1BHVTDLR0IB4J88J8QCM36RDT37	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2354096_3778271_seed_ambiguous.png	blazer	arm		No	-3	no
367	306996CF6WK2P2YTVG92E664WGEB1F	3JZQSN0I3QARTIY683L3S2WBJN5GFP	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png	lady	athlete		Yes	2	
368	3ZZAYRN1I6RNHGZB14YYQWPYVYNTO9	3W92K5RLWUHI9IVCRM7G6R88H8Q5VV	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2354096_3778271_seed_ambiguous.png	blazer	coat		Yes	2	
369	3LVTFB9DE5IMXNQLWHRVGI59K5XQG5	38JBBYETQOAJBO5QIRZW1VE8HHBE4C	A91P6MTYV299S	9	http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png	lady	woman		Yes	2	
370	3LVTFB9DE5IMXNQLWHRVGI59K5XQG5	3J4Q2Z4UTY3KHTEF1O0FQ4MDKD9WQ3	A224CWDR7XXF53	4	http://object-naming-amore.upf.edu//2366736_3877450_seed_ambiguous.png	lady	woman		Yes	2	
371	356ZPKYPUHH1J2A6QAYCNDM3K51YPK	345LHZDEDXSFIOJ88D9IV885P5PU34	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//107996_1073842_supercat_unique.png	shirt	watch		No	-3	no
372	3XUSYT70IT1VXABVDTW8VRBUU9K0D8	3VHP9MDGRNKEC6I16HPK2BBWLVBFCC	A224CWDR7XXF53	18	http://object-naming-amore.upf.edu//2398331_426314_singleton_obj.png	cookie	icecream sandwhich		Yes	2	no
373	3PGQRAZX02KYWUQYIR26IIRE7P8SYU	3YOH7BII097LR1GFY9BM8GRQEYKVK5	A224CWDR7XXF53	26	http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png	salad	cucumber		No	1	no
374	3EHIMLB7F7ZURFL0UTSDFRWA5ZP8HC	358010RM5ETRB1FMXSQBYAZSA7ZXVW	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2355060_833206_supercat_ambiguous.png	kid	children		No	-3	no
375	337F8MIIMZDIXES2KIVFSNHOHWR40Z	3PEIJLRY6TT4QQFRN2V7KCI6HG1XW6	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2376566_719746_supercat_ambiguous.png	hat	face		No	-3	no
376	3PZDSVZ3J5HLIAK9LOXD3ZD1PP24NA	39N5ACM9HENO5L0S80BYCFOSHGY9PV	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2355060_833206_supercat_ambiguous.png	kid	boy		Yes	2	no
377	324N5FAHSXBJ4HIL876KKXWA8ETVK7	39GHHAVOMFRRM4RIWSANYBR0MPDJ48	A224CWDR7XXF53	31	http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png	salad	bowl		No	0	Not_sure
378	3SNR5F7R92TBWB6BDEWY7DTBGF2EIA	33LKR6A5KEK488Q4L45P2J768751TT	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png	boy	shirt		No	-3	no
379	3IKMEYR0LWVA7QKJKXM9ISZZBG12K7	3VD82FOHKQO8IJVU5K8AP5KADW5COY	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2375454_2672722_supercat_unique.png	salad	plate		No	-3	no
380	3X2LT8FDHWICO5GPPSEDGU6XKN1W8Z	3DY46V3X3PI1BOGXLVP32TE94KJ55J	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2381092_542505_supercat_unique.png	t-shirt	tie		No	-3	no
381	322ZSN9Z5GKJDNPTIKJPCYJTE7O4TB	3SEPORI8WNZWO8C3NFN0Z81QXXGAZP	A91P6MTYV299S	9	http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png	boy	baby		Yes	1	
382	322ZSN9Z5GKJDNPTIKJPCYJTE7O4TB	3WI0P0II61SLKOTOX8KP367X9J0DR7	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png	boy	baby		Yes	1	
383	3PGQRAZX02KYWUQYIR26IIRE7P8YS0	3QXNC7EIPIVLH4W8RFW8XENK98W90Y	A224CWDR7XXF53	17	http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png	helmet	head		No	2	Yes
384	3J9L0X0VDFMC2AZZUKKRGQ184TJW9O	3SITXWYCNV9C2NHGSBZBXY5L7F9BXU	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2395068_458089_supercat_unique.png	helmet	woman		No	-3	Not_sure
385	3OWZNK3RYLPOAMPVEBQBOF8XD7Z2U4	3ND9UOO81K29QWY29JSJ9INJA7MWLE	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png	boy	kid		Yes	2	
386	37MQ8Z1JQEW5RV90OCN0R0EA9VA2Y2	32ZKVD547FN0MPA28MSNQIGH0KJ3BX	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2383232_1936986_supercat_ambiguous.png	jacket	shirt		Yes	2	
387	39XCQ6V3KY4V78IH0CU66GXTUV8657	3X31TUMD7XMGPVIZCV3YGSXPEUJ1LQ	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2383232_1936986_supercat_ambiguous.png	jacket	t-shirt		Yes	0	
388	39N6W9XWRDNV6PH7NR8PT48BJEEYGG	3VW04L3ZLT6JFQKHX7RTMVWDQI7XXZ	A224CWDR7XXF53	27	http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png	bread	hotdog		No	-3	Not_sure
389	3IHWR4LC7DDUNAWK0BAYF3XP5C48I5	3NGI5ARFTT56GGXX4NW5X969J4K1PO	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png	boy	child		Yes	2	
390	3QO7EE372ONQ66IAGVZHF7EC4S6BQA	3JJVG1YBEBX304X6M5GG5FE1EG55BK	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png	boy	person		Yes	2	
391	3UQVX1UPFSH8U0DFG4CRZ8KQXIV201	3H0W84IWBK2QCU7OT3V99OPI9VBREO	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//1238_3635438_singleton_obj.png	shirt	t-shirt		Yes	2	
392	3ICOHX7ENCB0PGPV9O7S19TFULL0E1	3OSWBBLG1EX5HKF067QHSOTLA0QXDS	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2351869_1706343_singleton_obj.png	bread	bun		Yes	2	
393	3PKVGQTFIHKMVFQL3221S8MILNPYRC	3ZR9AIQJUB9KKYQWAK0HG6C4NGI40X	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2366853_2318040_singleton_obj.png	boy	t-shirt		No	-3	no
394	3ZLW647WALV4BSCCZRUA16IX0UF23W	340UGXU9DY1ZUXLRSNFOE30OGPIVU2	A224CWDR7XXF53	101	http://object-naming-amore.upf.edu//2361183_783593_supercat_unique.png	cheese	sauce		No	-3	Yes
395	3GMLHYZ0LEXEB7I27WX6XJ92SMTYUG	3D4CH1LGEATIS87T5HLBI6A0GPB9GR	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2339950_2578854_supercat_unique.png	shirt	tie		No	-3	no
396	38Z7YZ2SB320TEWGM5RY1UIPZIPQIX	33CKWXB73JK3ZOEVJLLFWDOBGOE11K	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png	boy	baseball player		Yes	2	
397	3FW4EL5A3LOFQAGTVRG5IWD5UGF22L	3B3WTRP3DB2SDEZM620MG2GZ66G92I	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2339950_2578854_supercat_unique.png	shirt	dress shirt		Yes	2	
398	33Q5P9PUSPMIU3B7HREPHKWYRGQZCY	3J4Q2Z4UTY3KHTEF1O0FQ4MDKDEWQ8	A224CWDR7XXF53	13	http://object-naming-amore.upf.edu//2361183_783593_supercat_unique.png	cheese	burger		No	-3	no
399	33Q5P9PUSPMIU3B7HREPHKWYRGQZCY	3S06PH7KSR4XRJU7ZE5AXFPK5L0D15	A91P6MTYV299S	20	http://object-naming-amore.upf.edu//2361183_783593_supercat_unique.png	cheese	burger		No	-3	Yes
400	3LB1BGHFL2WZBU3D7R7WSNN098MYTP	3AWETUDC92SBUQV1Z3FDG6P9A5RIZ7	A224CWDR7XXF53	10	http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png	boy	helmet		No	-3	no
401	3VDI8GSXAFTGRJQPANAVURK9QZC8GD	3JBT3HLQF823BCI5CY5XP3QLWJRZP5	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2357048_2842892_singleton_obj.png	cow	animal		Yes	2	
402	3HXCEECSQMTVX6CCDJWEEBOHU48YZ5	3IUZPWIU1O7Y6QGKOJGIUIA4L7AKWS	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2375539_2514958_singleton_obj.png	dog	statue		Yes	2	
403	3QX22DUVOOHEU5IOTJJ0ZAOEXJOVMC	3S06PH7KSR4XRJU7ZE5AXFPK5LH1DA	A224CWDR7XXF53	17	http://object-naming-amore.upf.edu//2361183_783593_supercat_unique.png	cheese	food		Not sure	2	Not_sure
404	341H3G5YF0EY0BGR5BL5MJUXIRTZ05	3DIP6YHAPCSKUPSSUUP9I7UDJ3O8EU	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2375539_2514958_singleton_obj.png	dog	clock		No	-3	no
405	341H3G5YF0EY0BGR5BL5MJUXIRTZ05	3QECW5O0KH13WQRNMR7159KNKNT5TY	A91P6MTYV299S	94	http://object-naming-amore.upf.edu//2375539_2514958_singleton_obj.png	dog	clock		No	-3	no
406	38F60IALAGH2EZ7SZJWN0VTGXV80TR	3JBT3HLQF823BCI5CY5XP3QLWJJPZN	A224CWDR7XXF53	13	http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png	boy	player		Yes	2	
407	3D17ECOUOEVXM7UGGNUWWN8S8O131G	3QBD8R3Z21J5NFIFC52S678MLJSO41	A224CWDR7XXF53	45	http://object-naming-amore.upf.edu//2347527_3052675_supercat_unique.png	giraffe	cow		Yes	-2	
408	3X52SWXE0X5E086264UIIG2GAEMWC5	3TEM0PF1Q5XXKU9P3V1AJA6A0TUD02	A91P6MTYV299S	15	http://object-naming-amore.upf.edu//2347527_3052675_supercat_unique.png	giraffe	tongue		No	-3	no
409	3X52SWXE0X5E086264UIIG2GAEMWC5	3WETL7AQWT8YX9TT7C1ANWGPQOX35W	A224CWDR7XXF53	54	http://object-naming-amore.upf.edu//2347527_3052675_supercat_unique.png	giraffe	tongue		No	-3	no
410	3S1WOPCJFGT7RMQHVWHYJE8BTUREJM	3WI0P0II61SLKOTOX8KP367X9JYDR5	A224CWDR7XXF53	8	http://object-naming-amore.upf.edu//2413244_177212_singleton_obj.png	boy	child		Yes	2	
411	36D1BWBEHN15XEKM59ZPX5R30LW2MC	3WRFBPLXRAO2NYZZBCXWHDGBH9X3NM	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2352241_1772495_singleton_obj.png	bread	food		Not sure	2	no
412	3KG2UQJ0MJOS7F77JL4Q62E6LHJQND	3U0SRXB7CD5U60K1M2YSZBJRNN7NR4	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png	sheep	lamb		Yes	2	
413	3MQKOF1EE2OO50CG60PT2MKYVEYWD5	3PJ71Z61R42LOTHQNY08BJ6UE0R91Q	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png	sheep	animal		Yes	2	
414	3IV1AEQ4DRDQILGQITVYR4CPIRT8JH	3M0BCWMB8VWXDNCQI63PVFREYD3BW1	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	baseball player		Yes	2	
415	3XU80RHWHZGZW2A33JIH4Q71Y8744F	39ASUFLU6X7A9QT02211Y6B6ACRXEL	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	helmet		No	-3	no
416	31SIZS5W59FDMDZZCSL7FMJGME8QR1	3NLZY2D53PP46Z2GXATDHT5XM61QL0	A224CWDR7XXF53	9	http://object-naming-amore.upf.edu//2352241_1772495_singleton_obj.png	bread	pizza		Yes	-2	
417	36FQTHX3Z3RYZ5C8IKNL2ZL1U0SB37	3VNXK88KKCI1A5XOUCKXI7DA343V96	A224CWDR7XXF53	38	http://object-naming-amore.upf.edu//2366484_1907330_singleton_obj.png	sheep	goat		Yes	0	
418	3XDJY5RK5SLYD04IIP9ZHU5VXLV4U2	3WJ1OXY92AGH4CBGEPNNMO4MYOQ8AZ	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	kid		Yes	2	
419	3NSM4HLQNRUDACKZZDW7AW9BQS6QQ0	3Z4XG4ZF48RT0PJ9PZF16WFKZ9TX8M	A224CWDR7XXF53	29	http://object-naming-amore.upf.edu//2352241_1772495_singleton_obj.png	bread	sandwich		No	-1	Not_sure
420	3BCRDCM0ODUYPR3K7ZYC85GBRL36KS	3IGI0VL647KR9NSLUAHO5GEMC0NNOV	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png	bull	animal		Yes	2	
421	366FYU4PTGP226WZDHHAKT8O8JREKL	3BEFOD78W6THNCX3ZPNFE3JHQJ8M4F	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	player		Yes	2	
422	3QHITW7OYO9LNWDIAHZLKWU6MALAQE	374TNBHA8BVO6Y9FGPI3B17TVLEQY1	A224CWDR7XXF53	18	http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png	bun	food		Not sure	2	Not_sure
423	3QMELQS6Y5BKCVGFXJ799H2PMDX6RL	34S6N1K2ZVJRT63DEK6J8FDWVJ5HLV	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2383432_694193_singleton_obj.png	bull	cow		Yes	0	no
424	37AQKJ12TXO3U84JXLKXK6VLU64TTV	3JZQSN0I3QARTIY683L3S2WBJN3FGM	A224CWDR7XXF53	13	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	child		Yes	2	
425	33N1S8XHHMLY70191UP50OD7NJZZ18	31N2WW6R9RQQZ6MIDOEJ9872FICF3S	A224CWDR7XXF53	20	http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png	swan	duck		Yes	-1	
426	3FI30CQHVKJXWOZQ1MLJ92XL4RUB6D	35GCEFQ6I5OW4NDIE08QC0NKRN53Z3	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	man		Yes	2	
427	3FI30CQHVKJXWOZQ1MLJ92XL4RUB6D	3G5W44VEU7I294QK9EC08FOGRJGKGP	A91P6MTYV299S	13	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	man		Yes	-1	
428	34YWR3PJ28A9VGGC4TXKPYEMARW0XA	3YGXWBAF70H4EQLCM0T1B7E5W55C4O	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png	swan	goose		Yes	-1	
429	3Q2T3FD0ON8UIWG599DUGFWV6ZW3MO	3JRJSWSMQHLYTSMMIDUDRQM23HLE3X	A224CWDR7XXF53	56	http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png	bun	hotdog	Correct only wrt VG name , but actually not	Yes	1	
430	3WRKFXQBOB792GN2DF8SEGLRYR6YI8	3ZPPDN2SLVWK8UB2ZMVNI3PO39WE9F	A224CWDR7XXF53	24	http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png	bun	hot dog and fries		Not sure	2	Not_sure
431	33TGB4G0LPHABPD32VLU99GR72STXE	3NVC2EB65QZWZX3DIE67YTEILT13YC	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2400773_1155197_seed_ambiguous.png	swan	bird		Yes	2	
432	3EFNPKWBMSOXFI9YK4QWIIPI3WV30D	34Z02EIMISD41J5MPL1POEOW3FZ0TP	A224CWDR7XXF53	61	http://object-naming-amore.upf.edu//2398907_2901496_singleton_obj.png	batter	boy		Yes	2	
433	33QQ60S6ASIHECMHZOMX5RFIG9EU0B	34V1S5K3GS1GVFINT4CP6FXBMB796O	A224CWDR7XXF53	19	http://object-naming-amore.upf.edu//2345735_905140_supercat_unique.png	bun	sandwich	Only correct wrt VG name	Yes	1	
434	3EAWOID6MTXHRRBH4EW21DH1UGO0V7	3PJUZCGDJ6G3ZT1BMJ9NQTT2S6889K	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2319992_996910_seed_ambiguous.png	girl	shirt		No	-3	no
435	3ZLW647WALV4BSCCZRUA16IX0UF32X	3D3VGR7TA0FN2WRR4JEDQXLLI693RX	A224CWDR7XXF53	22	http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png	goat	sheep		Yes	-1	
436	3ABAOCJ4R84MPXM77KPQTNP6GR9QMD	3G5F9DBFOPXUPBF7SO8PVOBYMH7HVE	A224CWDR7XXF53	27	http://object-naming-amore.upf.edu//2319992_996910_seed_ambiguous.png	girl	girls	plural used, singular would have been correct	No	-3	no
437	3ABAOCJ4R84MPXM77KPQTNP6GR9QMD	3LO69W1SU3DDTA82UEO1NF1VGJLLGT	A91P6MTYV299S	16	http://object-naming-amore.upf.edu//2319992_996910_seed_ambiguous.png	girl	girls		No	-2	no
438	32LAQ1JNT9PIULJ8XQA7P2HNDKBTUM	35LDD5557A421EM6KHAVLK8DN5AMKH	A224CWDR7XXF53	19	http://object-naming-amore.upf.edu//2319992_996910_seed_ambiguous.png	girl	woman		Yes	2	
439	38RHULDV9YF5DBS2YEQ4TJ0BNJ6WI7	3GLB5JMZFXVUVYKAHXQD42TQ7APGDE	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png	bean	flower		No	-3	Yes
440	382GHPVPHSREE6RZ35DYULFVK8B34T	3EICBYG644WUH84XP7G5H93OE2UJCL	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2393377_1220531_seed_ambiguous.png	goat	animal		Yes	2	
441	3VDVA3ILIDFYGJ64B21GFHX1CT61GM	3PEIJLRY6TT4QQFRN2V7KCI6HG1WX5	A224CWDR7XXF53	15	http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png	bean	food		Not sure	2	no
442	3A520CCNWN0WQTND1Q4LQF5S37XEA6	3I0BTBYZAXL0I54GZROOWVGBIHH0YE	A224CWDR7XXF53	15	http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png	goat	bull	VG name wrong	Yes	2	
443	3L7SUC0TTUUY14H8QMVBEHYO3NC0MQ	37UEWGM5HT8RSTDCHF0U246OKM81RG	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png	bean	vegetable		Yes	2	
444	3ODOP6T3ASKPTOVGZ5ZTBBA3EUB42J	30IQTZXKAK6BI0E6UV2MDH92GBMX04	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png	goat	animal		Yes	2	
445	3ODOP6T3ASKPTOVGZ5ZTBBA3EUB42J	3KAKFY4PGU2A9XO8EWK4C5KUVAMI34	A91P6MTYV299S	16	http://object-naming-amore.upf.edu//2397580_1188546_singleton_obj.png	goat	animal		Yes	2	
446	3M47JKRKCX1EUQ1JYA19I07KWL9689	34J10VATJFY2GYUAC7W0PDD552BQIQ	A224CWDR7XXF53	7	http://object-naming-amore.upf.edu//2319992_996910_seed_ambiguous.png	girl	athlete		Yes	2	
447	3DGDV62G7O9BIHHZXPRHE9LY5Q72P8	3UWN2HHPUY567FKE1RYXPLON9PQSNX	A224CWDR7XXF53	14	http://object-naming-amore.upf.edu//2356311_2693583_supercat_ambiguous.png	bean	green beans		Yes	1	
448	3JUDR1D0D6RWITIEX266EEB8AMT2QZ	3XM0HYN6NKZ50HR9GBRK4TP38DEEPA	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2331741_3147384_seed_ambiguous.png	cupcake	cake		Yes	2	
449	3P888QFVX3UAP07JK043LREBBROQOS	3MHW492WW0DGHPGIJLO2NTJU33FVMA	A224CWDR7XXF53	12	http://object-naming-amore.upf.edu//2319992_996910_seed_ambiguous.png	girl	soccer player		Yes	2	
450	3QO7EE372ONQ66IAGVZHF7EC4S5QBO	3KRVW3HTZNL0PXZEPQJXC6ZN4ZGSMX	A224CWDR7XXF53	5	http://object-naming-amore.upf.edu//2331741_3147384_seed_ambiguous.png	cupcake	dessert		Yes	2	
451	3HEM8MA6H9CSA0JKZ0HIARJ1LWKQP9	3DI28L7YXAE2JP87V9GU3X755XI1E3	A224CWDR7XXF53	6	http://object-naming-amore.upf.edu//2389760_1257396_singleton_obj.png	girl	shirt		No	-3	no
